Time [s],X [g],Y [g],Z [g]
191.359,-0.1953155,0.7812619,0.1953155
191.36,0.1953155,-0.390631,1.953155
191.361,1.562524,1.953155,-0.9765774
191.362,-0.390631,1.757839,-0.1953155
191.363,0.390631,1.171893,0.390631
191.364,0.390631,0.1953155,-1.367208
191.365,0.7812619,0.1953155,1.562524
191.366,-1.171893,0.7812619,1.953155
191.367,1.953155,0.9765774,0.7812619
191.368,0.5859464,-0.5859464,0.7812619
191.369,-0.1953155,-0.9765774,0.9765774
191.37,-0.5859464,0.5859464,-1.562524
191.371,2.343786,1.171893,0
191.372,0.1953155,0.1953155,-0.1953155
191.373,-0.390631,-0.7812619,-0.5859464
191.374,-0.1953155,0.1953155,0
191.375,-0.5859464,0.1953155,0.1953155
191.376,0.390631,0.390631,-0.7812619
191.377,1.171893,-0.390631,-0.390631
191.378,0.390631,-0.1953155,-0.9765774
191.379,0.5859464,0.5859464,0.390631
191.38,-0.5859464,0.7812619,0.1953155
191.381,1.171893,-0.7812619,1.171893
191.382,-0.390631,0.390631,0.390631
191.383,0.7812619,0.390631,-0.1953155
191.384,0.5859464,0.5859464,0
191.385,0.390631,0.390631,-0.5859464
191.386,-0.7812619,0,0.1953155
191.387,1.953155,0.5859464,-0.1953155
191.388,0.5859464,0.5859464,0.9765774
191.389,-0.390631,-0.1953155,0
191.39,-0.390631,0.5859464,0.5859464
191.391,-0.7812619,-0.5859464,1.171893
191.392,0.1953155,0,0.9765774
191.393,0.1953155,0.5859464,0.7812619
191.394,1.367208,1.562524,0.5859464
191.395,0.9765774,0.390631,0.7812619
191.396,-0.7812619,-0.5859464,0.390631
191.397,1.757839,0.390631,0.9765774
191.398,-0.9765774,-0.390631,-0.5859464
191.399,-0.1953155,-1.171893,0
191.4,-0.1953155,0.390631,0.5859464
191.401,1.171893,-0.5859464,1.367208
191.402,0.9765774,0.390631,0.7812619
191.403,0,-0.1953155,0
191.404,0.7812619,0.390631,0.1953155
191.405,-0.5859464,-0.1953155,1.562524
191.406,2.14847,0.7812619,-1.367208
191.407,-0.1953155,-0.7812619,1.367208
191.408,-0.1953155,0.1953155,0.390631
191.409,0.7812619,0.5859464,0.9765774
191.41,0.390631,-0.7812619,-0.1953155
191.411,0.9765774,0,1.171893
191.412,0.5859464,0.5859464,1.171893
191.413,-1.171893,0.5859464,-0.9765774
191.414,-0.5859464,0.390631,-0.7812619
191.415,1.171893,0,0.1953155
191.416,1.171893,-0.1953155,-0.7812619
191.417,0.5859464,0.7812619,0
191.418,-1.367208,1.367208,0.9765774
191.419,0.1953155,-0.390631,0.1953155
191.42,-0.7812619,0.1953155,-0.390631
191.421,0.5859464,1.171893,0.7812619
191.422,0.390631,1.171893,-0.5859464
191.423,1.367208,-0.9765774,0.390631
191.424,0.390631,-0.5859464,0
191.425,0.5859464,0.5859464,0.390631
191.426,-0.5859464,0.5859464,0.7812619
191.427,0.9765774,0.7812619,1.757839
191.428,1.367208,0.9765774,-0.1953155
191.429,1.367208,0.1953155,-0.1953155
