Time [s],X [°/s],Y [°/s],Z [°/s]
216.8885,2.563516,102.1744,-11.59686
216.88975,3.418021,99.1226,-12.81758
216.891,3.90631,95.21629,-11.96307
216.892,4.394598,91.18791,-11.841
216.89325,5.61532,85.0843,-12.20722
216.8945,6.103609,80.56763,-12.32929
216.89575,8.42298,74.21988,-10.9865
216.897,9.765774,68.11627,-10.13199
216.898,10.86442,63.47753,-10.00992
216.89925,14.40452,58.3505,-7.934691
216.9005,14.77073,54.20005,-9.643702
216.90175,16.2356,50.29374,-8.789197
216.903,16.60182,46.99779,-8.911269
216.90425,16.72389,44.92256,-10.13199
216.9055,17.33425,43.82391,-10.00992
216.90675,17.82254,43.09148,-10.49821
216.908,17.09011,44.67842,-12.45136
216.909,18.67704,44.43427,-14.89281
216.91025,19.04326,45.65499,-16.2356
216.9115,17.09011,48.09644,-17.45632
216.91275,16.60182,48.09644,-19.16533
216.914,16.72389,50.04959,-20.50813
216.91525,17.33425,50.78202,-22.70543
216.9165,18.67704,51.27031,-22.70543
216.91775,18.06668,51.51446,-23.31579
216.919,18.18876,52.00275,-24.04822
216.92,17.94461,52.24689,-23.55993
216.92125,16.84596,53.71176,-24.41443
216.9225,17.57839,53.22347,-23.07164
216.92375,17.45632,55.17662,-24.17029
216.925,18.67704,54.32212,-24.41443
216.92625,18.31083,56.03113,-24.65858
216.9275,18.4329,57.49599,-25.14687
216.92875,17.33425,59.69329,-25.8793
216.93,18.18876,60.18158,-26.00137
216.931,18.31083,59.93744,-27.83246
216.93225,15.74731,64.08789,-28.9311
216.9335,16.2356,65.79691,-28.56489
216.93475,17.33425,66.16312,-30.39597
216.936,15.62524,68.84871,-31.1284
216.937,16.60182,70.1915,-31.73877
216.93825,16.84596,70.67979,-31.86084
216.9395,16.72389,71.16808,-33.69192
216.94075,16.47974,71.90051,-34.18021
216.942,17.45632,72.14465,-35.03471
216.94325,16.60182,73.48745,-35.88922
216.9445,17.94461,73.36538,-36.62165
216.94575,19.65362,71.04601,-38.45274
216.947,18.55497,71.90051,-40.03967
216.948,20.14191,71.16808,-41.38247
216.94925,20.99641,70.43565,-41.13832
