Time [s],X [°/s],Y [°/s],Z [°/s]
166.115,17.21218,10.49821,-31.1284
166.11625,16.72389,10.86442,-31.37255
166.1175,17.45632,11.71893,-31.49462
166.11875,18.67704,10.13199,-31.98291
166.12,17.57839,11.47478,-32.22705
166.121,18.18876,11.841,-33.20363
166.12225,17.70047,11.96307,-33.44778
166.1235,18.4329,10.74235,-33.81399
166.12475,17.70047,11.71893,-33.81399
166.126,19.53155,11.10857,-33.20363
166.12725,19.16533,11.59686,-33.3257
166.1285,18.18876,12.20722,-33.81399
166.12975,18.67704,11.841,-33.69192
166.131,19.53155,12.57343,-33.69192
166.132,19.77569,10.62028,-33.69192
166.13325,19.77569,11.71893,-33.69192
166.1345,19.77569,13.30587,-32.71534
166.13575,19.16533,11.96307,-32.59327
166.137,19.16533,10.9865,-32.34912
166.13825,20.87434,12.32929,-32.71534
166.1395,20.26398,12.45136,-31.86084
166.14075,20.75227,12.32929,-31.49462
166.142,21.4847,11.96307,-31.49462
166.143,21.24056,12.32929,-31.37255
166.14425,22.58335,11.35271,-32.34912
166.1455,21.4847,12.08514,-31.00633
166.14675,21.24056,11.71893,-31.37255
166.148,20.87434,11.47478,-31.37255
166.149,22.33921,10.86442,-30.51804
166.15025,21.72885,12.32929,-31.00633
166.1515,21.4847,10.86442,-30.88426
166.15275,21.97299,10.62028,-31.61669
166.154,22.09506,11.23064,-31.49462
166.15525,21.4847,11.23064,-32.4712
166.1565,20.38605,10.74235,-32.59327
166.15775,22.33921,9.765774,-32.22705
166.159,21.11849,11.47478,-32.4712
166.16,22.21714,10.62028,-33.20363
166.16125,22.21714,11.10857,-33.69192
166.1625,22.33921,11.47478,-34.05814
166.16375,22.33921,11.23064,-33.56985
166.165,22.58335,11.10857,-34.54642
166.16625,22.58335,11.59686,-33.69192
166.1675,22.94957,12.20722,-32.95949
166.16875,22.8275,11.23064,-33.20363
166.17,24.53651,11.71893,-33.56985
166.171,24.29236,12.69551,-32.22705
166.17225,23.43786,12.20722,-33.20363
166.1735,25.0248,11.96307,-32.22705
166.17475,23.55993,12.69551,-32.34912
166.176,25.26894,11.96307,-31.49462
166.17725,25.39101,11.59686,-31.37255
166.1785,24.04822,13.30587,-32.10498
166.17975,25.26894,13.42794,-31.86084
166.181,26.00137,12.69551,-32.10498
166.182,25.0248,14.16037,-30.88426
166.18325,25.8793,13.18379,-30.64012
166.1845,25.39101,13.79416,-30.15183
166.18575,25.14687,14.40452,-29.90768
166.187,26.36759,13.91623,-29.17525
166.188,25.39101,15.50317,-28.9311
166.18925,26.48966,14.16037,-29.66354
166.1905,26.00137,15.38109,-29.17525
166.19175,24.90272,16.2356,-28.68696
166.193,26.24552,15.38109,-29.05318
166.19425,25.63516,16.60182,-29.05318
166.1955,25.39101,16.11353,-29.17525
166.19675,25.63516,16.96803,-29.05318
166.198,26.00137,16.72389,-29.17525
166.199,26.12345,16.72389,-29.54147
166.20025,26.97795,16.72389,-29.41939
166.2015,27.46624,16.47974,-29.29732
166.20275,25.75723,17.45632,-29.90768
166.204,26.97795,15.62524,-30.02975
166.20525,28.32075,14.77073,-30.39597
166.2065,28.19867,15.50317,-30.64012
166.20775,27.34417,16.2356,-30.2739
166.209,26.85588,15.62524,-29.78561
166.21,26.85588,14.77073,-30.76219
166.21125,27.83246,15.13695,-30.64012
166.2125,27.2221,17.57839,-30.39597
166.21375,28.44282,15.50317,-30.64012
166.215,28.56489,16.72389,-30.64012
166.21625,28.9311,16.35767,-30.15183
166.2175,29.78561,16.47974,-29.78561
166.21875,29.29732,15.50317,-30.51804
166.22,29.05318,16.47974,-30.02975
166.221,28.0766,17.82254,-29.66354
166.22225,29.17525,17.57839,-30.02975
166.2235,29.54147,16.84596,-29.54147
166.22475,29.54147,17.82254,-28.80903
166.226,29.41939,17.45632,-29.29732
166.227,30.02975,16.47974,-28.9311
166.22825,30.51804,17.09011,-28.80903
166.2295,30.39597,18.4329,-28.9311
166.23075,32.34912,17.70047,-29.54147
166.232,30.64012,18.55497,-29.05318
166.23325,31.25048,18.92119,-28.0766
166.2345,31.37255,18.06668,-28.68696
166.23575,30.51804,18.67704,-29.78561
166.237,31.37255,17.82254,-28.9311
166.238,31.98291,18.31083,-29.29732
166.23925,31.73877,19.16533,-29.78561
166.2405,31.86084,18.92119,-30.15183
166.24175,32.59327,18.4329,-30.2739
166.243,34.18021,17.82254,-30.64012
166.24425,32.83741,18.18876,-29.90768
166.2455,32.71534,17.82254,-30.76219
166.24675,31.98291,18.92119,-29.66354
166.248,32.4712,19.04326,-29.54147
