Time [s],X [g],Y [g],Z [g]
166.072,0.390631,0.5859464,0.390631
166.073,1.367208,0.1953155,-0.390631
166.074,0,0.7812619,-0.7812619
166.075,-1.757839,0.5859464,0.1953155
166.076,1.171893,0.9765774,0.390631
166.077,0.9765774,0.7812619,1.171893
166.078,0.390631,-0.390631,-1.757839
166.079,1.171893,1.171893,0.5859464
166.08,-0.390631,-0.390631,0.9765774
166.081,0.9765774,0.5859464,0.1953155
166.082,-0.390631,0.390631,1.171893
166.083,1.367208,0.5859464,0.390631
166.084,0.390631,0.1953155,0.1953155
166.085,-0.1953155,0.5859464,0.5859464
166.086,-0.390631,-0.7812619,-0.7812619
166.087,1.953155,0.9765774,1.367208
166.088,0.7812619,0.5859464,0.7812619
166.089,-0.1953155,-1.171893,0.1953155
166.09,0,0.5859464,-0.7812619
166.091,0,-0.390631,-0.1953155
166.092,0.1953155,0.7812619,1.171893
166.093,0.1953155,2.734417,0.1953155
166.094,-0.1953155,0.5859464,0.1953155
166.095,-0.390631,0.7812619,1.562524
166.096,0.9765774,0.5859464,1.953155
166.097,1.757839,0,0.5859464
166.098,-0.7812619,-0.5859464,-0.390631
166.099,0.1953155,-0.1953155,0.5859464
166.1,-0.5859464,-0.390631,0
166.101,1.367208,-1.367208,-0.9765774
166.102,-0.1953155,2.734417,0.7812619
166.103,-0.5859464,-0.7812619,0
166.104,1.171893,0,0.7812619
166.105,0.7812619,0,-0.390631
166.106,0,0.1953155,0.7812619
166.107,0,0,0.390631
166.108,-0.9765774,0.7812619,0.5859464
166.109,-0.1953155,-0.390631,0.1953155
166.11,0,-0.9765774,0.1953155
166.111,0,0.1953155,0.9765774
166.112,0.1953155,1.367208,-0.1953155
166.113,0.390631,-0.390631,0.1953155
166.114,0.1953155,1.953155,1.953155
166.115,0.7812619,0.5859464,0
166.116,0.7812619,0.7812619,0.7812619
166.117,-0.7812619,-1.367208,0.5859464
166.118,1.367208,1.562524,0.5859464
166.119,0.5859464,-0.1953155,0.5859464
166.12,0.7812619,-1.367208,0.7812619
166.121,0,0.390631,0.5859464
166.122,0.5859464,1.171893,0.7812619
166.123,-1.953155,1.953155,0.9765774
166.124,-0.1953155,0.1953155,-0.5859464
166.125,0.5859464,-0.390631,0.390631
166.126,1.171893,-0.7812619,0
166.127,0.5859464,0.5859464,-0.5859464
166.128,0.390631,0.390631,0
166.129,1.757839,1.953155,-0.5859464
166.13,0.390631,-0.5859464,-0.1953155
166.131,-1.562524,-1.171893,0.1953155
166.132,0.9765774,1.171893,0.390631
166.133,0.5859464,0.5859464,0.7812619
166.134,0,0,0.1953155
166.135,-1.757839,0.9765774,0.1953155
166.136,0.5859464,0.1953155,-1.757839
166.137,1.757839,-0.1953155,1.757839
166.138,-0.5859464,1.562524,-0.1953155
166.139,0.7812619,0.1953155,0.5859464
166.14,0.390631,0.390631,0.9765774
166.141,0.390631,0.390631,0.390631
166.142,0.9765774,-0.5859464,-0.1953155
166.143,0.9765774,0.7812619,0.1953155
166.144,-0.5859464,0.390631,0.390631
166.145,0.390631,-0.1953155,0
166.146,-0.390631,-0.1953155,1.367208
166.147,0.390631,1.953155,0.1953155
166.148,-0.1953155,-0.1953155,0.5859464
166.149,-0.1953155,-0.1953155,0.1953155
166.15,0.390631,-0.7812619,-0.9765774
166.151,0.5859464,0.7812619,0.1953155
166.152,1.562524,0.1953155,0.5859464
166.153,0.5859464,0,1.171893
166.154,1.562524,0.390631,0
166.155,0.5859464,0.7812619,1.171893
166.156,2.539101,0,0.390631
166.157,1.171893,0.1953155,0.1953155
166.158,-1.367208,-0.5859464,0.9765774
166.159,-0.390631,0.390631,0
166.16,-0.390631,1.757839,0.7812619
166.161,1.562524,-0.390631,-0.1953155
166.162,-0.1953155,0.390631,1.171893
166.163,0.390631,1.171893,-0.5859464
166.164,-0.9765774,0.1953155,0.7812619
166.165,0.390631,-0.390631,-1.171893
166.166,-0.390631,-0.1953155,-0.9765774
166.167,0.1953155,0.7812619,0
166.168,1.367208,0.1953155,0.1953155
166.169,0.390631,-0.1953155,0.7812619
166.17,0.9765774,0.1953155,-0.390631
166.171,2.734417,2.929732,-0.7812619
166.172,-0.390631,0.7812619,1.757839
166.173,-0.390631,-0.5859464,-0.1953155
166.174,-1.171893,1.562524,-1.171893
166.175,1.953155,0.390631,-1.367208
166.176,-0.9765774,0.9765774,0.390631
166.177,0.9765774,0.1953155,0.7812619
166.178,2.14847,0.390631,0.390631
166.179,-0.7812619,0.1953155,-0.5859464
166.18,-0.390631,-0.390631,0.5859464
166.181,0.7812619,-0.390631,0.390631
166.182,0,0.1953155,0
166.183,0.390631,-0.9765774,1.757839
166.184,0.5859464,-0.1953155,-1.367208
166.185,-1.367208,-0.5859464,0
166.186,2.734417,0.5859464,0.1953155
166.187,-0.9765774,-1.562524,1.562524
166.188,0.390631,-0.390631,0.9765774
166.189,-0.1953155,0.390631,-1.562524
166.19,0.390631,2.14847,0.9765774
166.191,1.171893,-0.1953155,0.5859464
166.192,-0.5859464,0.1953155,0
166.193,0.9765774,1.562524,1.367208
166.194,0.9765774,0.5859464,0.390631
166.195,-0.1953155,0.5859464,-0.5859464
166.196,0.390631,-0.1953155,0.390631
166.197,1.171893,0.5859464,-0.5859464
166.198,-1.171893,1.953155,-1.562524
166.199,0.7812619,0,1.562524
166.2,1.171893,-0.1953155,0.7812619
166.201,-0.7812619,1.562524,1.367208
166.202,0.1953155,-0.390631,0
166.203,0,0.390631,-0.7812619
166.204,0.9765774,-0.7812619,0.390631
166.205,-0.390631,2.14847,0.1953155
166.206,0.9765774,-1.367208,-0.390631
166.207,-0.9765774,-0.1953155,-0.1953155
166.208,1.171893,1.367208,2.539101
166.209,0.5859464,0.7812619,-0.390631
166.21,-0.1953155,-0.9765774,0.390631
166.211,0.390631,1.562524,-0.1953155
166.212,2.14847,0.1953155,-0.7812619
166.213,0.1953155,1.562524,0.5859464
166.214,0,-0.9765774,0.5859464
166.215,-0.9765774,0.7812619,0.7812619
166.216,0.390631,-0.390631,0.390631
166.217,0.1953155,-1.171893,0.7812619
166.218,0.7812619,-0.5859464,1.757839
166.219,-0.390631,0.7812619,-0.9765774
166.22,-0.1953155,0.1953155,0.7812619
166.221,-0.1953155,0.390631,0.390631
166.222,-0.5859464,1.953155,0.1953155
166.223,0.9765774,-0.5859464,-0.5859464
166.224,-0.390631,-0.390631,0.1953155
166.225,1.562524,0.390631,1.757839
166.226,0.5859464,1.367208,0.1953155
166.227,0.9765774,-0.9765774,0
166.228,0.390631,1.367208,0.9765774
166.229,0.7812619,0.7812619,0.5859464
166.23,0.1953155,0.390631,1.562524
166.231,-0.390631,1.953155,1.367208
166.232,0.1953155,0,0.1953155
166.233,0.5859464,0.5859464,0.390631
166.234,1.171893,0.390631,0.390631
166.235,0.390631,-1.367208,0.7812619
166.236,1.367208,1.562524,0
166.237,0,-0.390631,0.7812619
166.238,0.5859464,0,0.5859464
166.239,-0.1953155,-0.7812619,2.14847
166.24,1.367208,1.171893,-0.7812619
166.241,-0.1953155,0.390631,1.171893
166.242,1.367208,-0.1953155,0.5859464
166.243,-0.390631,0.5859464,0.7812619
166.244,0.9765774,-0.1953155,0
166.245,0,0.1953155,-0.1953155
166.246,-0.390631,-0.5859464,-0.390631
166.247,0.5859464,0.9765774,0.5859464
166.248,-0.9765774,1.757839,1.367208
166.249,1.562524,-0.1953155,0.390631
166.25,-0.5859464,-0.1953155,-0.1953155
166.251,-0.390631,1.953155,1.171893
166.252,0.7812619,0.390631,-0.390631
166.253,1.171893,0.7812619,1.562524
166.254,0.7812619,0,0.1953155
166.255,0.1953155,-0.1953155,0
166.256,0.1953155,-0.9765774,-0.390631
166.257,-1.171893,1.171893,-0.390631
166.258,0.390631,1.757839,0
166.259,-1.171893,0.1953155,0
166.26,1.367208,0.1953155,0.390631
166.261,-0.7812619,-0.5859464,-0.5859464
166.262,0.5859464,0.390631,-0.390631
166.263,0.9765774,-1.171893,1.562524
166.264,1.171893,1.953155,1.562524
166.265,0.390631,-0.7812619,-0.5859464
166.266,-0.1953155,0.1953155,-1.171893
166.267,0.390631,0.7812619,0.1953155
166.268,1.367208,0.390631,0.1953155
166.269,0.7812619,1.367208,0.5859464
166.27,0.7812619,-0.1953155,0
166.271,-0.1953155,-2.14847,-0.9765774
166.272,1.562524,0.5859464,1.367208
166.273,-0.390631,0.7812619,0
166.274,-0.1953155,0.390631,0.9765774
166.275,0,0.9765774,0.390631
166.276,0.9765774,0.9765774,1.171893
166.277,-1.171893,-0.5859464,-0.390631
166.278,0.390631,1.562524,-0.1953155
166.279,1.367208,-0.390631,0.9765774
166.28,1.171893,-0.390631,0.7812619
166.281,-1.757839,1.171893,0.1953155
166.282,0,-0.1953155,0
166.283,0.1953155,-0.1953155,-1.171893
166.284,0.390631,1.367208,0.9765774
166.285,0.390631,0.1953155,0.390631
166.286,0,1.171893,0.9765774
166.287,1.171893,0.390631,0.1953155
166.288,-0.390631,0.1953155,-0.1953155
166.289,0.7812619,-0.9765774,1.757839
166.29,-0.390631,0.5859464,0.5859464
166.291,0.390631,0.390631,1.171893
166.292,0.390631,0.390631,0
166.293,0,0.5859464,0
166.294,-0.1953155,0.9765774,0.390631
166.295,0.390631,1.367208,1.171893
166.296,0.9765774,0.390631,1.171893
166.297,1.367208,1.171893,0.1953155
166.298,0,0.390631,0.390631
166.299,0.7812619,0,0.9765774
166.3,0.390631,0.1953155,-0.1953155
166.301,-0.1953155,-0.7812619,1.562524
166.302,1.171893,-0.9765774,0.1953155
166.303,1.367208,0.1953155,0
166.304,0.390631,-0.1953155,0.1953155
166.305,0.9765774,1.953155,1.171893
166.306,0.5859464,0.390631,0.390631
166.307,0.390631,0.390631,0
166.308,-0.390631,1.367208,0.9765774
166.309,1.171893,0.7812619,-1.171893
166.31,-1.171893,0.390631,0.7812619
166.311,0.7812619,-0.5859464,1.171893
166.312,0.390631,-0.1953155,0.7812619
166.313,-0.5859464,-0.9765774,-0.1953155
166.314,1.562524,0.9765774,-0.5859464
166.315,-0.390631,0.7812619,1.171893
166.316,0.5859464,0.7812619,0.7812619
166.317,-1.367208,1.367208,0.7812619
166.318,1.171893,1.171893,-0.9765774
166.319,1.953155,-1.367208,1.171893
166.32,-0.390631,-0.1953155,0.1953155
166.321,1.562524,0.7812619,0
166.322,0.1953155,-0.9765774,0.9765774
166.323,0.390631,1.367208,0.5859464
166.324,-2.343786,-0.7812619,-1.171893
166.325,0.390631,0.390631,-0.9765774
166.326,-0.390631,-0.1953155,0.1953155
166.327,1.367208,0.7812619,0.5859464
166.328,1.953155,1.367208,0.5859464
166.329,0.5859464,1.953155,0.5859464
166.33,0,-1.367208,-0.7812619
166.331,-0.390631,0.5859464,-0.5859464
166.332,0.1953155,-0.5859464,0.5859464
166.333,0.1953155,0.390631,-1.171893
166.334,0.5859464,-0.7812619,-0.5859464
166.335,1.367208,1.953155,-0.5859464
166.336,0.5859464,1.562524,0.390631
166.337,-1.367208,0,-1.367208
166.338,1.171893,0.7812619,0.1953155
166.339,-1.171893,-0.7812619,1.367208
166.34,1.171893,-0.9765774,-0.9765774
166.341,0.7812619,-0.1953155,-1.367208
166.342,-0.9765774,0.9765774,-1.367208
166.343,-0.390631,0.1953155,0
166.344,0.390631,0.9765774,0.5859464
166.345,0.7812619,0.390631,0.390631
166.346,0.5859464,0,-0.7812619
166.347,1.367208,-0.1953155,1.562524
166.348,0.9765774,1.562524,-1.171893
166.349,0.5859464,-0.390631,0.390631
166.35,0.390631,0.9765774,0.7812619
166.351,0.1953155,1.367208,1.171893
166.352,0.5859464,0,0
166.353,-0.390631,0.9765774,-0.9765774
166.354,1.171893,0.7812619,0.5859464
166.355,0,0,-0.390631
166.356,-0.1953155,-1.562524,-0.9765774
166.357,1.171893,0.7812619,0.7812619
166.358,-0.5859464,1.171893,0.5859464
166.359,0.390631,-0.1953155,-0.390631
166.36,0,-0.7812619,1.562524
166.361,0.5859464,0.9765774,0
166.362,1.562524,0.1953155,0.390631
166.363,-0.390631,1.562524,2.343786
166.364,-0.5859464,0.9765774,-0.390631
166.365,0.1953155,-0.390631,-2.343786
166.366,-0.1953155,0.1953155,0.390631
166.367,0.7812619,0,0.1953155
166.368,-0.390631,0,-0.1953155
166.369,0.1953155,0.1953155,1.562524
166.37,0.5859464,0,0.5859464
166.371,0,0,0.5859464
166.372,1.953155,0,0.7812619
166.373,0.1953155,-0.9765774,0.5859464
166.374,0.390631,-0.1953155,0.1953155
166.375,-0.1953155,0,0.5859464
166.376,0.1953155,0.9765774,1.171893
166.377,0.7812619,-0.390631,-0.7812619
166.378,-0.7812619,-0.390631,-0.390631
166.379,1.171893,0.5859464,0
166.38,-0.1953155,0.5859464,1.171893
166.381,0.9765774,-0.5859464,1.757839
166.382,-0.5859464,-1.367208,1.171893
166.383,0.9765774,0.1953155,2.14847
166.384,-0.390631,1.171893,0.7812619
166.385,0,0.390631,-0.5859464
166.386,0.390631,1.562524,0.390631
166.387,0.390631,0.390631,-0.390631
166.388,1.562524,-0.1953155,0.7812619
166.389,-1.171893,-0.1953155,-1.757839
166.39,0.1953155,1.367208,0.390631
166.391,1.171893,-0.1953155,0.390631
166.392,-0.5859464,0.1953155,0
166.393,1.757839,-0.9765774,-1.562524
166.394,0.9765774,2.929732,0.9765774
166.395,0.5859464,-0.9765774,-2.343786
166.396,-0.1953155,-0.5859464,0
166.397,0.1953155,1.171893,0.9765774
166.398,0.5859464,0.5859464,-1.562524
166.399,-0.9765774,0.390631,0.7812619
166.4,1.367208,1.171893,0.1953155
166.401,0.1953155,0.1953155,0.9765774
166.402,0.390631,0.9765774,0.390631
166.403,0.1953155,-1.562524,-0.5859464
166.404,-0.5859464,1.367208,0.7812619
166.405,0.390631,1.367208,0.390631
166.406,1.562524,-0.1953155,-0.7812619
166.407,-0.390631,0.390631,-0.1953155
166.408,1.562524,0.9765774,0.9765774
166.409,0.390631,-0.390631,-0.5859464
166.41,0.5859464,1.171893,0.9765774
166.411,-0.9765774,0.5859464,-0.9765774
166.412,-0.390631,0,0.390631
166.413,1.562524,0,1.757839
166.414,-0.5859464,-0.7812619,-1.953155
166.415,0,0.7812619,0.7812619
166.416,0.390631,0.1953155,1.953155
166.417,-0.1953155,0.390631,0.5859464
166.418,0.390631,0,-0.390631
166.419,0.9765774,0.390631,0.1953155
166.42,-0.1953155,0,0
166.421,0.9765774,-0.7812619,0.9765774
166.422,0.1953155,1.171893,0.1953155
166.423,0,1.367208,0
166.424,-0.5859464,0.7812619,0
166.425,-1.953155,0,1.757839
166.426,0,0.390631,1.171893
166.427,1.367208,0,0.5859464
166.428,1.367208,0.5859464,1.171893
166.429,1.367208,-0.5859464,-0.5859464
166.43,2.343786,-0.7812619,1.953155
166.431,0.9765774,0.7812619,0.390631
166.432,-1.757839,-1.171893,-1.367208
166.433,0.5859464,-0.5859464,-0.1953155
166.434,0,0.390631,-0.7812619
166.435,0.5859464,0.9765774,-1.367208
166.436,-0.9765774,0.5859464,1.757839
166.437,-0.1953155,1.171893,-0.1953155
166.438,1.171893,-1.757839,-0.7812619
166.439,0.7812619,1.953155,0.5859464
166.44,1.171893,0.7812619,-0.390631
166.441,-0.390631,1.171893,1.757839
166.442,0.5859464,0.390631,0.7812619
166.443,-0.1953155,-0.1953155,0
166.444,0.1953155,0,-0.9765774
166.445,1.367208,0.390631,0.9765774
166.446,0.390631,-1.562524,-0.390631
166.447,-0.9765774,-0.390631,-0.390631
166.448,0.9765774,0,1.367208
166.449,2.14847,1.367208,0.9765774
166.45,0.9765774,0.9765774,0
166.451,-0.390631,0.5859464,-0.7812619
166.452,-0.7812619,1.367208,1.171893
166.453,0.5859464,-0.1953155,-0.390631
166.454,1.171893,0.1953155,0.9765774
166.455,-1.171893,0.390631,0.1953155
166.456,0.390631,0.1953155,-0.1953155
166.457,-0.390631,1.171893,0.7812619
166.458,1.757839,-0.1953155,0
166.459,-0.1953155,0.5859464,-0.7812619
166.46,1.953155,0.7812619,1.367208
166.461,1.367208,0.1953155,0
166.462,0.7812619,0.1953155,0.7812619
166.463,-0.7812619,-1.757839,-1.562524
166.464,-1.367208,0.5859464,0
166.465,-0.5859464,0.5859464,0.1953155
166.466,0,2.14847,1.757839
166.467,0.390631,0.7812619,0.1953155
166.468,0,-1.367208,-0.5859464
166.469,0.5859464,0.7812619,0.1953155
166.47,0.390631,0.9765774,1.953155
166.471,0.1953155,0.9765774,-0.5859464
166.472,1.367208,-0.1953155,-0.9765774
166.473,0.1953155,-0.1953155,-0.390631
166.474,1.367208,-0.7812619,1.757839
166.475,0.9765774,0.5859464,1.171893
166.476,-0.7812619,0,-0.9765774
166.477,-0.390631,0.390631,0
166.478,2.343786,0.5859464,1.562524
166.479,-0.5859464,0.390631,1.171893
166.48,0.5859464,-0.1953155,1.562524
166.481,-0.1953155,1.171893,0.9765774
166.482,-0.5859464,0.1953155,-0.390631
166.483,1.171893,1.562524,0.390631
166.484,0.390631,0.390631,0.1953155
166.485,-1.367208,-0.390631,-0.5859464
166.486,-0.390631,1.953155,1.562524
166.487,0.1953155,0.390631,-0.9765774
166.488,1.757839,-0.390631,1.562524
166.489,0.1953155,0,-0.7812619
166.49,0.5859464,0,-0.9765774
166.491,0.9765774,-2.14847,-1.562524
166.492,-0.390631,-0.1953155,0.9765774
166.493,2.14847,0.9765774,1.171893
166.494,0.1953155,0.5859464,0.390631
166.495,-0.1953155,1.367208,-0.7812619
166.496,0.1953155,0.7812619,-0.1953155
166.497,-0.5859464,0.5859464,-0.390631
166.498,1.367208,0.9765774,1.562524
166.499,-0.7812619,0.390631,0
166.5,1.171893,0.390631,0
166.501,-0.390631,-0.5859464,1.757839
166.502,0,1.367208,0
166.503,0.7812619,0.5859464,0.7812619
166.504,-0.390631,-0.5859464,0
166.505,0.5859464,0,-0.5859464
166.506,1.757839,0.7812619,0
166.507,0.390631,-0.9765774,0.1953155
166.508,-0.5859464,0.5859464,-0.390631
166.509,-1.367208,0.5859464,0.7812619
166.51,1.367208,-0.9765774,0.5859464
166.511,1.171893,1.367208,-0.1953155
166.512,1.171893,1.367208,-0.7812619
166.513,0.1953155,0.5859464,-0.5859464
166.514,-0.390631,1.562524,0.1953155
166.515,-0.5859464,-0.9765774,-0.390631
166.516,0.9765774,0.390631,0.9765774
166.517,0,-0.1953155,0.9765774
166.518,0,0,-0.5859464
166.519,0,1.367208,0.9765774
166.52,0.390631,1.171893,-0.390631
166.521,0.5859464,0,-0.7812619
166.522,0.1953155,0.5859464,0.5859464
166.523,0.7812619,0.390631,2.14847
166.524,0.390631,1.757839,-0.5859464
166.525,1.171893,-0.390631,-0.390631
166.526,-1.171893,-0.1953155,-0.1953155
166.527,-0.390631,0.1953155,1.757839
166.528,1.367208,2.539101,1.367208
166.529,0.1953155,-1.171893,0.1953155
166.53,-1.562524,0.9765774,-0.7812619
166.531,0.1953155,1.171893,0.5859464
166.532,0,-1.171893,-0.390631
166.533,-0.5859464,-1.171893,2.14847
166.534,-0.1953155,0.390631,0
166.535,0.7812619,0,0.9765774
166.536,1.757839,0.5859464,0.1953155
166.537,0.390631,0.1953155,0.1953155
166.538,0.7812619,1.171893,-0.9765774
166.539,1.171893,0.7812619,0.1953155
166.54,0.390631,-0.7812619,-0.1953155
166.541,0.390631,0.390631,0.7812619
166.542,0.390631,2.343786,1.367208
166.543,-0.9765774,0.1953155,0.7812619
166.544,0.7812619,-0.1953155,-0.7812619
166.545,1.757839,-0.390631,-1.757839
166.546,-0.1953155,0.390631,1.562524
166.547,-0.390631,0.1953155,0.1953155
166.548,-0.1953155,-0.7812619,0.1953155
166.549,0.7812619,-0.9765774,0.9765774
166.55,0.1953155,0.5859464,-1.171893
166.551,0,1.171893,1.953155
166.552,-1.367208,0.390631,-0.5859464
166.553,0.390631,0.7812619,1.171893
166.554,0,-0.390631,-0.1953155
166.555,0.5859464,1.562524,0
166.556,-0.390631,1.171893,0.1953155
166.557,1.757839,-0.5859464,0.390631
166.558,0.5859464,-0.9765774,0.1953155
166.559,0.1953155,-0.390631,0.7812619
166.56,0.1953155,0.7812619,0.9765774
166.561,0.1953155,2.14847,-0.390631
166.562,0.390631,0.9765774,-0.1953155
166.563,0.7812619,-1.367208,0.390631
166.564,-0.7812619,1.171893,0.1953155
166.565,1.367208,-0.9765774,1.757839
166.566,-0.1953155,1.171893,0.7812619
166.567,-0.1953155,0.7812619,0
166.568,0.7812619,0.1953155,0
166.569,0.1953155,1.171893,0.9765774
166.57,0.5859464,-0.1953155,0.5859464
166.571,0.1953155,1.562524,0.1953155
166.572,-1.171893,-0.390631,0.9765774
166.573,0.5859464,-0.5859464,0
166.574,0.7812619,0.390631,-0.5859464
166.575,-0.7812619,-0.390631,0.390631
166.576,1.171893,-0.7812619,0
166.577,0.1953155,0.7812619,0.1953155
166.578,-0.1953155,1.367208,1.757839
166.579,0,0.1953155,0.7812619
166.58,1.367208,-0.1953155,0.7812619
166.581,-0.1953155,0.7812619,0
166.582,0.390631,-0.7812619,1.171893
166.583,0.390631,2.14847,0.9765774
166.584,1.171893,-0.1953155,-0.1953155
166.585,0.5859464,-0.7812619,0.390631
166.586,1.953155,0,0.390631
166.587,-0.390631,1.367208,-0.5859464
166.588,2.343786,0.390631,0.7812619
166.589,-1.367208,-0.5859464,0.5859464
166.59,0.5859464,2.14847,0.7812619
166.591,0.390631,-0.5859464,-0.1953155
166.592,1.367208,-0.390631,0.7812619
166.593,0,1.171893,0.7812619
166.594,-0.1953155,-1.757839,0
166.595,0.1953155,-0.5859464,-0.1953155
166.596,0.5859464,0.5859464,0.9765774
166.597,-0.5859464,0.9765774,-0.390631
166.598,0.5859464,0.7812619,-0.5859464
166.599,0.5859464,0.5859464,0.9765774
166.6,-0.390631,0.7812619,0.5859464
166.601,1.757839,0.9765774,-0.1953155
166.602,-0.1953155,-1.367208,0.1953155
166.603,0.1953155,0.9765774,-0.7812619
166.604,0,1.757839,-2.14847
166.605,-0.1953155,0.7812619,0
166.606,0.390631,-0.390631,0.5859464
166.607,0.390631,-0.5859464,-0.390631
166.608,0.5859464,0.7812619,0.390631
166.609,0.7812619,-0.5859464,-0.390631
166.61,-0.1953155,0,-0.1953155
166.611,0.5859464,-0.7812619,1.171893
166.612,0.1953155,0.1953155,0.390631
166.613,-0.390631,1.367208,-0.390631
166.614,1.953155,-1.171893,0.9765774
166.615,0.390631,1.171893,1.562524
166.616,0,1.953155,-0.7812619
166.617,0.9765774,0.390631,1.367208
166.618,1.367208,0.7812619,0.5859464
166.619,-1.562524,-0.7812619,0.1953155
166.62,0.390631,0.9765774,0
166.621,0.390631,0.9765774,0.5859464
166.622,-0.5859464,-0.9765774,-0.5859464
166.623,0,-0.390631,0.390631
166.624,-1.367208,0,0.7812619
166.625,0.7812619,0.1953155,0.390631
