Time [s],X [°/s],Y [°/s],Z [°/s]
243.7945,-2.319371,-42.23697,0.1220722
243.79575,-1.70901,-43.21355,-0.2441444
243.797,-1.70901,-42.96941,-0.6103609
243.79825,-1.831083,-42.35904,-1.09865
243.7995,-1.586938,-42.72526,-1.342794
243.80075,-1.831083,-44.92256,-0.3662165
243.802,-2.075227,-44.43427,-0.3662165
243.803,-1.464866,-45.04463,-0.7324331
243.80425,-1.953155,-43.94598,-0.4882887
243.8055,-1.342794,-43.21355,-0.2441444
243.80675,-1.464866,-46.38743,-0.3662165
243.808,-2.80766,-45.89914,-0.4882887
243.809,-2.441443,-42.60319,-0.8545052
243.81025,-1.464866,-45.53292,-0.6103609
243.8115,-2.075227,-45.28878,-0.6103609
243.81275,-2.563516,-41.74868,-0.1220722
243.814,-3.418021,-42.35904,0.6103609
243.81525,-2.685588,-44.67842,-0.4882887
243.8165,-2.075227,-42.48112,-1.831083
243.81775,-1.831083,-42.96941,-0.9765774
243.819,-2.929732,-43.21355,-1.464866
243.82,-0.7324331,-44.3122,-1.342794
243.82125,-2.075227,-43.21355,-0.9765774
243.8225,-2.197299,-40.65004,-0.9765774
243.82375,-2.80766,-42.84733,-0.8545052
243.825,-1.953155,-44.92256,-0.7324331
243.82625,-1.831083,-44.55634,-1.220722
243.8275,-0.9765774,-44.19013,-0.6103609
243.82875,-3.173877,-44.43427,-0.6103609
243.83,-3.540093,-44.19013,-1.220722
243.831,-2.929732,-44.06805,-1.220722
243.83225,-1.953155,-45.53292,-0.4882887
243.8335,-2.441443,-45.65499,-0.9765774
243.83475,-2.685588,-44.3122,-0.9765774
243.836,-2.685588,-42.1149,-1.831083
243.837,-2.929732,-42.72526,-0.9765774
243.83825,-2.563516,-45.77707,-1.70901
243.8395,-3.784237,-45.28878,-0.7324331
243.84075,-3.662165,-44.55634,-0.7324331
243.842,-3.173877,-44.3122,-0.7324331
243.84325,-3.90631,-41.87075,-0.9765774
243.8445,-3.173877,-42.60319,-1.220722
243.84575,-2.319371,-43.21355,-0.6103609
243.847,-1.464866,-45.04463,-1.342794
243.848,-4.272526,-44.67842,-0.6103609
243.84925,-4.272526,-41.87075,-0.7324331
243.8505,-3.173877,-41.50454,-1.464866
243.85175,-1.831083,-43.09148,-0.3662165
243.853,-2.685588,-42.35904,-0.9765774
243.854,-3.540093,-41.87075,-1.464866
243.85525,-3.90631,-40.40589,-0.6103609
243.8565,-3.418021,-42.72526,-1.220722
243.85775,-3.90631,-43.57977,-1.831083
243.859,-3.90631,-42.48112,-1.342794
243.86025,-3.540093,-42.84733,-1.220722
243.8615,-3.90631,-43.57977,-1.464866
243.86275,-5.004959,-42.72526,-1.586938
243.864,-4.394598,-43.21355,-1.586938
243.865,-4.394598,-41.99283,-1.464866
243.86625,-5.004959,-42.60319,-1.342794
243.8675,-4.638742,-42.60319,-1.342794
243.86875,-4.516671,-40.16175,-0.4882887
243.87,-4.272526,-41.38247,-1.09865
243.87125,-4.272526,-41.62661,-1.831083
243.8725,-5.371176,-39.55138,-1.831083
243.87375,-2.929732,-41.99283,-1.464866
243.875,-4.150454,-42.84733,-1.464866
243.876,-5.127031,-41.38247,-1.586938
243.87725,-5.61532,-40.52796,-1.342794
243.8785,-6.469825,-40.03967,-1.953155
243.87975,-4.028382,-40.28382,-2.197299
243.881,-4.760815,-43.57977,-1.220722
243.882,-5.61532,-43.82391,-1.220722
243.88325,-5.61532,-44.67842,-0.9765774
243.8845,-6.225681,-40.89418,-2.075227
243.88575,-4.638742,-41.2604,-1.464866
243.887,-5.004959,-41.50454,-0.9765774
243.88825,-5.004959,-40.16175,-0.9765774
243.8895,-5.371176,-40.28382,-1.09865
243.89075,-4.760815,-40.40589,-1.220722
243.892,-4.516671,-43.4577,-2.075227
243.893,-5.127031,-41.38247,-2.197299
243.89425,-4.638742,-42.1149,-1.831083
243.8955,-5.493248,-42.1149,-2.319371
243.89675,-5.859465,-42.84733,-1.70901
243.898,-6.347753,-41.38247,-2.929732
243.899,-6.225681,-41.99283,-1.831083
243.90025,-5.859465,-40.89418,-1.70901
243.9015,-6.103609,-40.28382,-1.953155
243.90275,-6.347753,-39.55138,-1.70901
243.904,-6.103609,-40.89418,-1.953155
243.90525,-4.150454,-43.21355,-2.075227
243.9065,-4.516671,-44.67842,-2.197299
243.90775,-5.249104,-42.84733,-2.075227
243.909,-6.469825,-39.55138,-0.9765774
243.91,-4.760815,-41.13832,-0.9765774
243.91125,-4.760815,-42.96941,-1.09865
243.9125,-5.493248,-40.77211,-2.075227
243.91375,-4.516671,-39.18517,-1.464866
243.915,-5.004959,-40.40589,-1.831083
243.91625,-5.859465,-40.52796,-1.464866
243.9175,-5.981536,-39.9176,-1.586938
243.91875,-5.371176,-41.01625,-1.831083
243.92,-4.882887,-41.50454,-1.70901
243.921,-5.859465,-39.0631,-1.70901
243.92225,-4.882887,-39.55138,-2.075227
243.9235,-4.394598,-40.03967,-1.342794
243.92475,-4.882887,-39.55138,-2.319371
243.926,-5.249104,-38.20859,-2.685588
243.927,-5.371176,-37.59823,-2.319371
243.92825,-5.127031,-38.94102,-2.80766
243.9295,-5.004959,-41.01625,-2.319371
243.93075,-6.347753,-39.79553,-2.075227
243.932,-5.859465,-39.67346,-1.586938
243.93325,-6.103609,-39.18517,-2.319371
243.9345,-5.249104,-39.9176,-1.09865
243.93575,-5.737392,-39.79553,-1.342794
243.937,-5.737392,-40.16175,-1.831083
243.938,-5.493248,-39.55138,-1.220722
243.93925,-5.737392,-39.0631,-0.8545052
243.9405,-5.371176,-41.01625,-1.831083
243.94175,-5.127031,-42.96941,-2.80766
243.943,-5.127031,-42.23697,-2.441443
243.944,-5.371176,-39.79553,-1.464866
243.94525,-4.760815,-39.67346,-2.197299
243.9465,-4.882887,-41.87075,-1.831083
243.94775,-6.71397,-40.52796,-2.075227
243.949,-6.71397,-39.79553,-1.953155
243.95025,-4.394598,-42.1149,-1.831083
243.9515,-6.469825,-42.1149,-2.441443
243.95275,-5.859465,-40.89418,-2.441443
243.954,-4.272526,-41.99283,-2.685588
243.955,-4.882887,-42.72526,-2.685588
243.95625,-5.371176,-43.33562,-2.563516
243.9575,-5.61532,-39.55138,-2.197299
243.95875,-5.127031,-41.13832,-2.197299
243.96,-5.127031,-41.74868,-2.563516
243.96125,-5.61532,-39.9176,-2.319371
243.9625,-4.882887,-40.89418,-1.70901
243.96375,-5.737392,-41.62661,-1.220722
243.965,-4.882887,-39.55138,-1.831083
243.966,-6.103609,-42.1149,-1.586938
243.96725,-5.737392,-41.62661,-2.197299
243.9685,-4.638742,-42.60319,-2.685588
243.96975,-5.371176,-42.1149,-2.319371
243.971,-5.61532,-39.42931,-2.441443
243.972,-4.882887,-39.0631,-1.70901
243.97325,-5.127031,-40.40589,-1.342794
243.9745,-5.371176,-41.01625,-1.586938
243.97575,-5.981536,-40.03967,-1.70901
243.977,-5.004959,-40.28382,-2.563516
243.97825,-5.127031,-40.89418,-2.929732
243.9795,-5.004959,-38.69688,-2.197299
243.98075,-4.638742,-40.89418,-1.464866
243.982,-5.004959,-40.77211,-2.319371
243.983,-4.028382,-42.72526,-2.075227
243.98425,-5.249104,-43.70184,-1.464866
243.9855,-5.859465,-40.65004,-1.586938
243.98675,-4.272526,-41.74868,-1.342794
243.988,-4.760815,-38.45274,-1.70901
243.989,-4.638742,-37.84237,-1.831083
243.99025,-3.662165,-41.62661,-1.70901
243.9915,-4.760815,-42.96941,-1.70901
243.99275,-5.737392,-39.18517,-2.319371
243.994,-4.516671,-39.67346,-1.953155
243.99525,-5.371176,-39.79553,-2.563516
243.9965,-5.004959,-39.0631,-2.563516
243.99775,-4.638742,-41.01625,-3.418021
243.999,-4.760815,-42.23697,-2.441443
244,-4.394598,-42.35904,-1.953155
244.00125,-5.493248,-41.2604,-1.70901
244.0025,-5.61532,-39.55138,-1.09865
244.00375,-5.004959,-39.42931,-1.220722
244.005,-4.882887,-39.67346,-2.563516
244.00625,-5.371176,-39.55138,-2.563516
244.0075,-5.493248,-39.18517,-2.319371
244.00875,-4.882887,-39.0631,-1.70901
