Time [s],X [g],Y [g],Z [g]
779.33,0.5859464,2.14847,0.9765774
779.331,0.5859464,0.5859464,1.171893
779.332,0.9765774,-0.9765774,0
779.333,1.171893,0.9765774,0.1953155
779.334,1.367208,0.5859464,1.562524
779.335,-0.1953155,-0.1953155,0.5859464
779.336,-1.367208,1.953155,-0.390631
779.337,-0.1953155,0.7812619,-1.171893
779.338,1.953155,-0.5859464,-0.5859464
779.339,0,0.1953155,-0.1953155
779.34,0.5859464,0.9765774,1.171893
779.341,0.1953155,0.390631,-0.7812619
779.342,-1.757839,-0.5859464,-0.5859464
779.343,0,-0.390631,0.5859464
779.344,-0.390631,0.1953155,0.390631
779.345,1.171893,-0.1953155,0.5859464
779.346,1.367208,0.5859464,0
779.347,0.9765774,1.562524,0.1953155
779.348,0,-0.1953155,-0.1953155
779.349,0.1953155,0.1953155,1.171893
779.35,0.7812619,-0.1953155,1.953155
779.351,-0.9765774,1.757839,0
779.352,0.390631,0.9765774,-0.390631
779.353,1.562524,-0.390631,0.5859464
779.354,-1.171893,0.390631,0.1953155
779.355,-0.390631,-1.562524,-0.5859464
779.356,0.1953155,-0.7812619,1.171893
779.357,-0.1953155,-0.390631,0.9765774
779.358,1.367208,1.367208,0.1953155
779.359,0.9765774,0.9765774,0
779.36,0.5859464,-0.390631,0
779.361,0.5859464,0.5859464,-0.1953155
779.362,1.171893,0.5859464,0.1953155
779.363,0.9765774,0.390631,0.7812619
779.364,-0.5859464,0.7812619,0.9765774
779.365,0.7812619,0.5859464,-1.367208
779.366,0,0.1953155,1.171893
779.367,-0.390631,0.7812619,-1.562524
779.368,1.171893,0.7812619,-0.5859464
779.369,1.171893,-0.5859464,-0.5859464
779.37,0.5859464,-0.1953155,-0.5859464
779.371,-0.5859464,0.390631,-0.9765774
779.372,-0.390631,1.562524,0.7812619
779.373,0,-0.390631,1.367208
779.374,0.1953155,0.390631,1.171893
779.375,0.390631,-0.5859464,0.9765774
779.376,0.1953155,1.367208,0.390631
779.377,1.171893,-1.757839,-1.367208
779.378,-0.390631,1.171893,-0.5859464
779.379,0.5859464,0.390631,-0.390631
779.38,0.5859464,1.562524,0.1953155
779.381,-0.1953155,-0.1953155,-0.390631
779.382,0.7812619,1.367208,-0.7812619
779.383,1.367208,-0.1953155,-1.367208
779.384,-0.5859464,0.1953155,0
779.385,1.367208,0.7812619,0.9765774
779.386,0.1953155,0.7812619,0.1953155
779.387,-0.5859464,-0.1953155,0.1953155
779.388,0.390631,0.390631,-0.390631
779.389,0.7812619,-0.1953155,-1.171893
779.39,0,1.562524,-1.171893
779.391,-1.562524,0.1953155,0.1953155
779.392,0.9765774,0.390631,0.7812619
779.393,0.7812619,-0.1953155,1.953155
779.394,0,0.9765774,1.367208
779.395,-0.390631,0.9765774,-0.390631
779.396,0.1953155,1.367208,0.390631
779.397,0.7812619,1.367208,-0.7812619
779.398,0.7812619,1.367208,0.9765774
779.399,0.7812619,1.757839,0
779.4,-0.390631,1.171893,-0.7812619
779.401,0.390631,0.1953155,0.5859464
779.402,-0.9765774,-0.1953155,0
779.403,-1.171893,0.5859464,0.7812619
779.404,0.1953155,1.367208,0.1953155
779.405,0.7812619,-0.1953155,0.7812619
779.406,-0.1953155,0.390631,0
779.407,0.1953155,-1.171893,0
779.408,-0.1953155,-0.7812619,0
779.409,1.562524,0.390631,0.1953155
779.41,-0.1953155,0.1953155,-0.390631
779.411,0.390631,-0.9765774,0.5859464
779.412,0.9765774,0.5859464,-0.1953155
779.413,0.9765774,-0.9765774,-0.1953155
779.414,1.562524,0,0.9765774
779.415,-1.171893,0.390631,2.14847
779.416,1.367208,-0.1953155,-0.7812619
779.417,0,2.14847,-0.390631
779.418,-0.9765774,0.5859464,1.953155
779.419,1.367208,-0.390631,0
779.42,2.14847,1.171893,-1.953155
779.421,0.5859464,0.1953155,-0.1953155
779.422,-0.9765774,0.1953155,1.953155
779.423,0.390631,0.7812619,0.7812619
779.424,0.5859464,0.1953155,0.1953155
779.425,0.390631,1.171893,0.1953155
779.426,-0.1953155,0,0
779.427,0.390631,0.390631,0.7812619
779.428,0.5859464,0.1953155,-0.7812619
779.429,0.5859464,-0.1953155,0
779.43,-0.5859464,0.9765774,0.7812619
779.431,-0.5859464,0.390631,0.9765774
779.432,0.5859464,0.1953155,-0.1953155
779.433,-0.1953155,-0.5859464,-0.9765774
779.434,1.171893,0.5859464,1.953155
779.435,1.367208,0,1.953155
779.436,1.171893,0.9765774,0.390631
779.437,1.171893,0,-1.562524
779.438,0.390631,0.9765774,0.7812619
779.439,0.9765774,-0.5859464,0
779.44,0,0.1953155,0.9765774
779.441,-0.5859464,0.1953155,1.171893
779.442,1.367208,0.1953155,0.7812619
779.443,-0.390631,0.5859464,0.1953155
779.444,1.367208,0.5859464,0.7812619
779.445,-0.390631,1.562524,0.1953155
779.446,0.390631,0,0.390631
779.447,0.7812619,1.367208,-0.5859464
779.448,-0.5859464,-0.390631,1.562524
779.449,0.9765774,0.7812619,0.9765774
779.45,-0.5859464,1.562524,-0.7812619
779.451,0.5859464,0,0.9765774
779.452,-0.5859464,-0.9765774,-0.9765774
779.453,-0.7812619,0,0.390631
779.454,0.5859464,1.171893,1.757839
779.455,0.1953155,0.1953155,0.7812619
779.456,0.7812619,0,0.5859464
779.457,1.367208,0.7812619,0.9765774
779.458,1.171893,-2.343786,-0.1953155
779.459,0,1.171893,0.7812619
779.46,0.1953155,0.5859464,-1.171893
779.461,0.9765774,0.9765774,0.390631
779.462,1.562524,0.390631,0
779.463,-0.390631,-0.7812619,0.9765774
779.464,-0.5859464,1.171893,0.5859464
779.465,-0.7812619,-0.1953155,0
779.466,0,0.1953155,0.7812619
779.467,0.1953155,0.1953155,1.562524
779.468,0.5859464,0.7812619,-0.5859464
779.469,-0.390631,-0.7812619,1.171893
779.47,1.367208,0.7812619,-0.7812619
779.471,-0.9765774,-0.1953155,1.953155
779.472,1.367208,-0.9765774,-0.5859464
779.473,-0.390631,0.390631,0.390631
779.474,0.5859464,-0.1953155,-0.390631
779.475,0.390631,-0.1953155,0.7812619
779.476,1.367208,0.5859464,0.9765774
779.477,0,0.390631,0.5859464
779.478,1.171893,1.171893,-0.5859464
779.479,-0.9765774,1.171893,0
779.48,-0.7812619,0.390631,1.953155
779.481,0.390631,0,-0.9765774
779.482,1.171893,-0.9765774,0.9765774
779.483,0.390631,0,0.390631
779.484,0.5859464,-0.9765774,1.757839
779.485,0.1953155,-0.5859464,-0.9765774
779.486,-0.390631,1.562524,-0.1953155
779.487,0,-0.9765774,1.171893
779.488,-0.390631,0.390631,-0.5859464
779.489,0.7812619,0,-0.5859464
779.49,0.1953155,0.7812619,-0.1953155
779.491,-0.1953155,0.1953155,0.9765774
779.492,0,-0.390631,-0.1953155
779.493,-0.9765774,-0.1953155,-0.1953155
779.494,0.9765774,1.562524,0.390631
779.495,0.7812619,-0.1953155,0.7812619
779.496,1.757839,0.7812619,0.7812619
779.497,1.171893,0.5859464,1.562524
779.498,0.390631,2.14847,1.562524
779.499,0,-0.5859464,-0.1953155
779.5,0.9765774,-0.5859464,-0.390631
779.501,0.390631,0.1953155,-0.390631
779.502,-0.390631,1.953155,-0.1953155
779.503,0.9765774,-0.1953155,-1.171893
779.504,-0.5859464,-0.1953155,0
779.505,0,0.9765774,0.5859464
779.506,1.562524,-0.390631,-0.7812619
779.507,-0.7812619,1.757839,1.953155
779.508,-0.7812619,0.1953155,1.171893
779.509,0.5859464,-0.7812619,0.1953155
779.51,-2.14847,2.14847,0.5859464
779.511,0.5859464,-0.9765774,0
779.512,1.171893,-0.1953155,1.171893
779.513,1.171893,-0.1953155,1.562524
779.514,1.562524,-0.1953155,-0.1953155
779.515,-0.390631,0.390631,-0.7812619
779.516,1.367208,1.953155,0.5859464
779.517,-0.390631,1.367208,0
779.518,0.390631,0.1953155,-0.390631
779.519,0.390631,0.390631,0
779.52,1.171893,-0.390631,1.562524
779.521,-1.171893,0.5859464,0.9765774
779.522,0.5859464,0.7812619,0.390631
779.523,1.367208,-0.1953155,1.171893
779.524,0.390631,-0.5859464,-0.390631
779.525,1.367208,-0.1953155,0
779.526,-0.7812619,0.5859464,-0.390631
779.527,0.390631,-1.171893,1.757839
779.528,0.5859464,1.953155,0.390631
779.529,1.953155,1.562524,0.9765774
779.53,0.1953155,0,-0.390631
779.531,-0.390631,0.1953155,-0.5859464
779.532,-0.1953155,0.390631,-1.171893
779.533,1.367208,0.390631,-0.7812619
779.534,1.367208,-0.1953155,0.390631
779.535,-2.14847,1.171893,-0.390631
779.536,1.171893,0.7812619,-1.171893
779.537,0.390631,0,0
779.538,1.367208,-1.171893,1.367208
779.539,0.9765774,1.757839,-0.9765774
779.54,-0.5859464,0.5859464,-0.390631
779.541,-1.367208,1.171893,0
779.542,0,-0.1953155,-0.9765774
779.543,-0.390631,-0.1953155,0.5859464
779.544,-1.171893,-0.390631,-0.5859464
779.545,1.171893,1.757839,1.171893
779.546,0.390631,-0.9765774,0.390631
779.547,-0.1953155,0.390631,0.9765774
779.548,0.5859464,2.343786,-0.7812619
779.549,1.171893,-0.390631,0.390631
779.55,0.1953155,-0.5859464,0.9765774
779.551,1.367208,0.5859464,-0.7812619
779.552,0.1953155,-1.757839,0
779.553,1.171893,0.7812619,0.1953155
779.554,-0.390631,1.367208,0.1953155
779.555,0.390631,0.5859464,-0.1953155
779.556,-0.9765774,0.5859464,-0.390631
779.557,1.171893,1.367208,0.7812619
779.558,0.1953155,0.5859464,-0.9765774
779.559,-0.1953155,1.171893,-0.5859464
779.56,-0.5859464,0.390631,0
779.561,-0.390631,-0.390631,0
779.562,0.390631,0.5859464,-0.5859464
779.563,-0.390631,0.9765774,0.1953155
779.564,0.1953155,0,0.5859464
779.565,0.390631,-0.390631,1.171893
779.566,1.171893,-0.7812619,0.390631
779.567,0.390631,2.343786,0.1953155
779.568,-1.171893,0,0.9765774
779.569,0,-0.9765774,-0.5859464
779.57,0.7812619,-0.1953155,-0.1953155
779.571,1.367208,-0.7812619,0
779.572,0.390631,1.171893,1.953155
779.573,-0.390631,1.171893,-0.9765774
779.574,0,0.9765774,2.343786
779.575,0.390631,0.5859464,-0.390631
779.576,0,0.1953155,0.7812619
779.577,0,-0.1953155,0.1953155
779.578,0,1.367208,0.9765774
779.579,0.5859464,-1.171893,0
779.58,0.5859464,0.1953155,0.1953155
779.581,-0.390631,-0.1953155,0.1953155
779.582,-0.5859464,1.367208,0.1953155
779.583,0.5859464,0.390631,-0.1953155
779.584,0.7812619,-0.1953155,0.390631
779.585,-0.390631,0.7812619,0.1953155
779.586,1.171893,0.5859464,1.953155
779.587,1.367208,1.562524,-0.1953155
779.588,1.171893,-0.390631,-0.9765774
779.589,1.367208,0,1.562524
779.59,0.5859464,0.390631,0.5859464
779.591,0,-1.367208,-0.390631
779.592,1.367208,0.9765774,0.7812619
779.593,0.7812619,0.390631,0.1953155
779.594,-1.171893,0.5859464,0.7812619
779.595,-0.1953155,0.390631,0.7812619
779.596,1.367208,0.390631,-0.7812619
779.597,0.1953155,1.757839,-1.171893
779.598,-0.5859464,-1.171893,-0.1953155
779.599,1.171893,0,-0.5859464
779.6,0.1953155,0.1953155,1.171893
779.601,-0.5859464,0,-0.7812619
779.602,1.171893,0,1.757839
779.603,0.7812619,1.367208,-0.7812619
779.604,1.367208,-0.1953155,0.5859464
779.605,-1.562524,1.367208,0.9765774
779.606,0.1953155,-0.1953155,0.390631
779.607,0.1953155,1.367208,0.9765774
779.608,0.390631,-0.390631,0.9765774
779.609,-0.1953155,-0.1953155,0
779.61,0.9765774,2.14847,-0.9765774
779.611,-0.1953155,0.5859464,0.390631
779.612,0.1953155,-0.5859464,0.7812619
779.613,1.367208,0.9765774,0.1953155
779.614,-0.5859464,0.390631,0.1953155
779.615,0.390631,-0.7812619,-0.1953155
779.616,-0.1953155,0.9765774,-0.1953155
779.617,-0.1953155,-0.5859464,-0.390631
779.618,0.9765774,1.367208,1.171893
779.619,0.390631,-0.1953155,0
779.62,-0.7812619,0,-0.390631
779.621,0.5859464,-0.1953155,0.1953155
779.622,-0.1953155,1.171893,-0.390631
779.623,-0.1953155,2.734417,1.953155
779.624,0.1953155,-0.9765774,1.562524
779.625,0.5859464,0.5859464,0
779.626,-0.5859464,0.1953155,0
779.627,1.367208,-0.390631,-0.7812619
779.628,-0.1953155,1.757839,-1.953155
779.629,1.367208,2.14847,-0.5859464
779.63,0.1953155,0.390631,0.9765774
779.631,-0.1953155,-0.390631,0.1953155
779.632,0.7812619,1.171893,1.757839
779.633,-1.953155,-0.390631,0.9765774
779.634,1.757839,-1.367208,0
779.635,0,-0.5859464,0
779.636,0.5859464,1.171893,-0.9765774
779.637,-1.367208,-0.390631,0.390631
779.638,1.171893,0,0.5859464
779.639,0.5859464,1.562524,0
779.64,-0.390631,0.5859464,-0.9765774
779.641,0.5859464,0.1953155,0.7812619
779.642,1.953155,0.7812619,0.7812619
779.643,1.171893,0.5859464,0.390631
779.644,0.390631,0.5859464,0
779.645,0.5859464,-0.1953155,0.5859464
779.646,-0.7812619,1.171893,0.390631
779.647,-0.390631,0,1.171893
779.648,1.171893,0.5859464,0.1953155
779.649,0.390631,0,1.562524
779.65,0.7812619,-0.5859464,-0.5859464
779.651,0,-0.390631,-0.5859464
779.652,0.390631,0.1953155,0.5859464
779.653,0.7812619,0.5859464,0.9765774
779.654,0.5859464,0.9765774,0
779.655,0.5859464,0.7812619,0.7812619
779.656,0.5859464,-0.5859464,-1.562524
779.657,0.390631,-0.390631,-0.9765774
779.658,1.367208,0.1953155,1.171893
779.659,0.5859464,-0.390631,0.7812619
779.66,0.1953155,0.5859464,0.1953155
779.661,0.390631,1.171893,0
779.662,1.367208,0.1953155,-1.171893
779.663,0,0.390631,0.9765774
779.664,0.1953155,-0.9765774,0.5859464
779.665,0.5859464,1.757839,-0.9765774
779.666,0,0.1953155,1.562524
779.667,1.953155,0.1953155,-1.562524
779.668,1.367208,-1.367208,1.367208
779.669,0.7812619,0.390631,1.171893
779.67,0.1953155,0.7812619,0.1953155
779.671,0.390631,-0.1953155,-0.1953155
779.672,0.7812619,0.1953155,-0.9765774
779.673,0.5859464,0.1953155,0.390631
779.674,1.367208,1.171893,-0.5859464
779.675,1.171893,1.171893,1.757839
779.676,1.367208,0.1953155,0
779.677,-0.5859464,0.1953155,0.1953155
779.678,-0.390631,-0.1953155,0.390631
779.679,0,1.562524,-0.9765774
779.68,0.1953155,-0.5859464,0.7812619
779.681,0.1953155,-0.1953155,0.5859464
779.682,-0.1953155,-0.390631,1.757839
779.683,0.5859464,1.562524,-0.7812619
779.684,-0.7812619,1.562524,-0.1953155
779.685,-0.7812619,0.7812619,0.5859464
779.686,0.5859464,-0.7812619,0.7812619
779.687,0.7812619,0,0.7812619
779.688,-0.390631,-0.9765774,0.7812619
779.689,1.367208,-0.7812619,0
779.69,0.5859464,2.14847,-1.171893
779.691,0.7812619,2.14847,-0.390631
779.692,0.390631,0.1953155,-0.5859464
779.693,0.7812619,-1.171893,0.7812619
779.694,-0.5859464,0,-0.5859464
779.695,0,0,1.562524
779.696,0.7812619,-0.5859464,1.171893
779.697,1.562524,-0.1953155,2.14847
779.698,-0.9765774,0.1953155,-0.7812619
779.699,0.5859464,-0.1953155,1.367208
779.7,1.367208,1.757839,-0.1953155
779.701,1.171893,1.953155,0
779.702,0.5859464,1.562524,0.1953155
779.703,0.1953155,1.953155,-1.171893
779.704,-0.1953155,-1.757839,1.562524
779.705,0.390631,0.1953155,0.1953155
779.706,0.1953155,1.171893,0.7812619
779.707,1.171893,-0.9765774,0.390631
779.708,0.5859464,0,-0.9765774
779.709,-1.562524,-0.1953155,-0.1953155
779.71,1.953155,0,1.171893
779.711,0,0.390631,1.562524
779.712,-0.7812619,0.390631,-1.171893
779.713,0.7812619,-0.1953155,0.1953155
779.714,-0.9765774,1.757839,-0.390631
779.715,0.7812619,-0.390631,0
779.716,-0.390631,0.390631,1.757839
779.717,2.343786,1.367208,-0.390631
779.718,-0.5859464,-1.562524,0.5859464
779.719,0,0.1953155,1.562524
779.72,0,-0.390631,0.390631
779.721,0.5859464,1.953155,-0.9765774
779.722,0.9765774,-0.1953155,0.390631
779.723,0,0,-0.1953155
779.724,-0.5859464,0.7812619,1.171893
779.725,0.1953155,0.390631,0.9765774
779.726,0,0.7812619,0.1953155
779.727,0.390631,0.390631,0
779.728,0.390631,-0.390631,-0.390631
779.729,0.390631,0.1953155,2.14847
779.73,0.390631,0.390631,-0.1953155
779.731,0.5859464,0.390631,-0.1953155
779.732,0.5859464,1.367208,0
779.733,0.390631,0.7812619,-0.1953155
779.734,-0.5859464,0.1953155,0.7812619
779.735,0.1953155,-1.171893,0.390631
779.736,0.390631,-0.390631,0.5859464
779.737,1.367208,0.7812619,0.390631
779.738,-0.390631,1.562524,0.7812619
779.739,0,-0.5859464,0.5859464
779.74,0,1.562524,0.5859464
779.741,0.9765774,1.562524,0.390631
779.742,-0.5859464,-0.5859464,-0.5859464
779.743,0.9765774,0.7812619,0.1953155
779.744,-0.390631,0,1.562524
779.745,-0.5859464,-0.9765774,-0.1953155
779.746,1.171893,-0.9765774,0
779.747,1.367208,0.390631,-1.367208
779.748,-0.7812619,-0.5859464,0.7812619
779.749,0.7812619,0,-0.1953155
779.75,-0.7812619,-0.5859464,1.953155
779.751,0,0.5859464,0.5859464
779.752,0.390631,-0.390631,0.5859464
779.753,0.9765774,0.390631,-0.390631
779.754,0.390631,0.390631,2.929732
779.755,-0.1953155,0.390631,1.367208
779.756,0.5859464,1.367208,-0.1953155
779.757,0.390631,1.562524,0.9765774
779.758,1.367208,-0.7812619,1.562524
779.759,-0.7812619,0,-0.5859464
779.76,1.171893,0.5859464,-0.9765774
779.761,0,-0.1953155,0
779.762,-0.390631,0.1953155,0
779.763,1.171893,-0.1953155,0.390631
779.764,0.390631,0.5859464,0.5859464
779.765,-0.9765774,0.9765774,0
779.766,0.9765774,1.562524,0.1953155
779.767,0,0.1953155,-1.367208
779.768,1.171893,-0.9765774,-1.562524
779.769,-1.757839,0.5859464,1.562524
779.77,-0.390631,-0.390631,-1.367208
779.771,1.562524,0.9765774,1.367208
779.772,1.367208,-0.9765774,0.5859464
779.773,0.5859464,-0.1953155,1.757839
779.774,0.5859464,0.9765774,-1.367208
779.775,0.1953155,0.1953155,0.390631
779.776,0.9765774,0.7812619,0.9765774
779.777,-0.5859464,1.171893,-0.1953155
779.778,-0.7812619,-0.7812619,1.171893
779.779,2.14847,0.7812619,0.390631
779.78,0.5859464,0.390631,-0.7812619
779.781,0.390631,1.562524,0.9765774
779.782,-0.1953155,-0.1953155,-0.390631
779.783,0.390631,-0.9765774,0.1953155
779.784,0.390631,-0.1953155,1.562524
779.785,0,1.953155,-1.562524
779.786,1.171893,0.9765774,0.9765774
779.787,-1.367208,-0.5859464,0
779.788,1.171893,-0.5859464,-0.5859464
779.789,1.171893,0.390631,0.5859464
779.79,-0.7812619,1.757839,-0.1953155
779.791,0.1953155,0.1953155,0.5859464
779.792,1.562524,1.367208,1.953155
779.793,-0.5859464,0.5859464,-0.390631
779.794,-0.1953155,0.7812619,0
779.795,0.1953155,0.7812619,0.5859464
779.796,0,0,1.367208
779.797,0.5859464,0.7812619,0.7812619
779.798,0.9765774,-0.1953155,0.1953155
779.799,0,-0.7812619,0
779.8,0,-0.7812619,0.1953155
779.801,-0.390631,-0.1953155,0
779.802,0.9765774,0.1953155,0.1953155
779.803,-0.9765774,0.7812619,0.1953155
779.804,0.7812619,0.5859464,-0.390631
779.805,-0.5859464,0,0.390631
779.806,0.7812619,0.5859464,0
779.807,1.562524,-0.5859464,0.1953155
779.808,-0.1953155,1.171893,-0.9765774
779.809,-1.367208,0.7812619,1.953155
779.81,0.9765774,0,-0.5859464
779.811,0.7812619,0.9765774,0.9765774
779.812,-1.562524,-0.390631,-0.7812619
779.813,0.1953155,0.390631,0.390631
779.814,0.5859464,-0.1953155,0.390631
779.815,1.757839,-0.1953155,0
779.816,0,-0.9765774,-0.1953155
779.817,0.7812619,1.367208,0
779.818,1.171893,0.5859464,0.7812619
779.819,-0.1953155,0.1953155,1.171893
779.82,0.7812619,0.7812619,0
779.821,0.1953155,-0.1953155,0.390631
779.822,0,0.5859464,-0.5859464
779.823,-0.7812619,0.7812619,2.539101
779.824,-1.171893,0.7812619,-0.1953155
779.825,-0.5859464,1.367208,-0.390631
779.826,1.757839,-0.390631,0.9765774
779.827,-0.7812619,0.1953155,0.7812619
779.828,0.390631,0.1953155,-0.390631
779.829,1.367208,-0.7812619,0.5859464
779.83,0,0.390631,0.7812619
779.831,-0.1953155,-0.5859464,0.9765774
779.832,0.9765774,-0.5859464,-1.171893
779.833,0.390631,0.7812619,-0.9765774
779.834,0.1953155,-1.367208,1.562524
779.835,-0.1953155,0.1953155,-0.7812619
779.836,1.171893,1.367208,0
779.837,-0.7812619,1.562524,0.7812619
779.838,0.390631,-0.7812619,0.390631
779.839,0.9765774,-0.1953155,0.390631
779.84,-0.9765774,0.390631,0.390631
779.841,0.390631,1.562524,-1.171893
779.842,0.1953155,1.171893,-0.390631
779.843,0.390631,0.5859464,-0.1953155
779.844,0.5859464,-0.5859464,-0.7812619
779.845,1.171893,0.390631,1.367208
779.846,1.171893,-0.390631,0.9765774
779.847,0,2.14847,1.757839
779.848,-1.171893,2.343786,-0.1953155
779.849,0.390631,-0.5859464,1.562524
779.85,0.5859464,0.5859464,0.1953155
779.851,0,0,-1.953155
779.852,1.562524,0,1.171893
779.853,-1.562524,0.1953155,1.562524
779.854,0.1953155,0.390631,-0.7812619
779.855,-0.1953155,0.1953155,-0.390631
779.856,0,0.5859464,-0.1953155
779.857,0.390631,0.390631,1.367208
779.858,0.1953155,-0.9765774,2.14847
779.859,0.7812619,-0.1953155,0.9765774
779.86,0,0.7812619,0.1953155
779.861,0.390631,-0.1953155,-0.390631
779.862,1.562524,0.1953155,0.390631
779.863,0.5859464,0.390631,-0.9765774
779.864,1.562524,-0.390631,0.1953155
779.865,-0.1953155,0.5859464,1.367208
779.866,0.390631,0.390631,1.171893
779.867,-0.390631,-0.390631,-0.390631
779.868,-0.1953155,0.5859464,0
779.869,0.7812619,1.757839,-0.7812619
779.87,-0.390631,-0.7812619,1.367208
779.871,1.953155,-0.7812619,-0.1953155
779.872,0,1.953155,1.562524
779.873,-0.390631,0.390631,-0.5859464
779.874,0.390631,0,-0.7812619
779.875,-0.390631,0.1953155,2.14847
779.876,0.7812619,-0.390631,0.1953155
779.877,-0.1953155,-0.1953155,-0.1953155
779.878,0.390631,0.5859464,0.390631
779.879,0.390631,1.367208,0
779.88,0.1953155,-0.7812619,0.1953155
779.881,-0.390631,0.5859464,1.171893
779.882,1.171893,0.5859464,0.9765774
779.883,0,1.171893,-0.9765774
779.884,0.1953155,-1.171893,-1.171893
779.885,1.171893,0,1.757839
779.886,-0.1953155,1.562524,0.7812619
779.887,2.343786,-0.390631,-0.390631
779.888,-0.5859464,1.562524,0
779.889,-0.390631,-0.1953155,1.171893
779.89,-0.7812619,-0.9765774,0
779.891,0.390631,-0.5859464,-0.1953155
779.892,0.390631,2.343786,0.5859464
779.893,0.5859464,0.390631,0.7812619
779.894,0.390631,0.390631,-0.5859464
779.895,1.367208,0.7812619,0.7812619
779.896,0,-0.9765774,0
779.897,0.5859464,0.1953155,-0.390631
779.898,-0.7812619,0.7812619,-0.1953155
779.899,1.171893,-0.5859464,0.7812619
779.9,0.390631,0.9765774,-0.1953155
779.901,-0.5859464,-0.9765774,-0.5859464
779.902,-0.1953155,0.390631,0.5859464
779.903,1.367208,0.7812619,2.14847
779.904,0,0,-0.7812619
779.905,0.5859464,1.562524,0.1953155
779.906,0.5859464,-0.390631,-0.5859464
779.907,-1.171893,0,0.7812619
779.908,-0.390631,0.390631,1.367208
779.909,0.5859464,0.5859464,0
779.91,0.1953155,0.390631,0.1953155
779.911,1.171893,-0.9765774,0.7812619
779.912,0.390631,1.367208,-2.343786
779.913,0,1.757839,0.9765774
779.914,0.7812619,0.5859464,1.953155
779.915,1.757839,1.171893,0.1953155
779.916,-0.1953155,0.390631,0.5859464
779.917,-0.1953155,0.9765774,1.171893
779.918,0.1953155,0,0.7812619
779.919,-0.9765774,0.7812619,1.171893
779.92,0.390631,1.367208,1.562524
779.921,0.1953155,-0.9765774,-0.9765774
779.922,0.1953155,1.171893,-1.367208
779.923,0.7812619,0.390631,1.367208
779.924,0.1953155,-0.5859464,1.367208
779.925,0.1953155,0.1953155,0.390631
779.926,0.1953155,-0.5859464,-0.1953155
779.927,1.171893,-0.9765774,-0.9765774
779.928,0.9765774,0.1953155,-0.1953155
779.929,-0.390631,0.5859464,-0.5859464
779.93,-0.1953155,0.390631,0.5859464
779.931,0.390631,0.1953155,1.367208
779.932,0.9765774,1.171893,0.7812619
779.933,0,-0.5859464,1.953155
779.934,0.7812619,-0.9765774,0.7812619
779.935,0.7812619,0.5859464,1.171893
779.936,0.1953155,1.562524,-0.390631
779.937,0.1953155,-0.5859464,-0.7812619
779.938,-0.1953155,0.5859464,0.1953155
779.939,-1.367208,0.5859464,0.5859464
779.94,-0.1953155,0,0.5859464
779.941,-0.5859464,1.562524,-0.1953155
779.942,-0.1953155,-0.390631,0.1953155
779.943,-0.7812619,0.9765774,0.9765774
779.944,0,0.9765774,-0.7812619
779.945,0.1953155,-0.1953155,0.5859464
779.946,-0.390631,0.1953155,0.9765774
779.947,0.390631,0.1953155,0.7812619
779.948,-0.390631,0.390631,1.171893
779.949,0.1953155,0.7812619,-0.7812619
779.95,-0.7812619,-1.171893,0.7812619
779.951,-0.1953155,0.7812619,-0.5859464
779.952,0.7812619,1.171893,0.7812619
