Time [s],X [°/s],Y [°/s],Z [°/s]
779.656,7.812619,11.47478,-0.7324331
779.65725,8.056764,11.10857,-0.8545052
779.6585,8.300908,12.45136,-1.831083
779.65975,9.399557,12.57343,-1.342794
779.661,7.812619,13.06172,-1.342794
779.662,8.42298,12.69551,-1.464866
779.66325,9.155413,13.55001,-1.831083
779.6645,9.033341,13.67208,-1.342794
779.66575,9.399557,14.16037,-1.70901
779.667,9.399557,13.55001,-1.342794
779.66825,8.667125,12.69551,-0.7324331
779.6695,8.667125,14.52659,-1.586938
779.67075,8.667125,13.91623,-1.09865
779.672,8.545053,14.77073,-0.8545052
779.673,9.155413,14.77073,-0.1220722
779.67425,8.42298,15.50317,-0.4882887
779.6755,8.300908,15.50317,-0.2441444
779.67675,8.545053,16.47974,0
779.678,9.033341,16.11353,-0.3662165
779.679,9.033341,16.84596,0.1220722
779.68025,8.42298,14.89281,1.220722
779.6815,8.545053,16.2356,0.2441444
779.68275,8.545053,17.45632,0.1220722
779.684,8.056764,16.47974,0.7324331
779.68525,7.446403,18.18876,1.586938
779.6865,8.300908,17.94461,1.464866
779.68775,8.42298,18.4329,1.831083
779.689,6.958114,18.67704,1.09865
779.69,7.568475,18.31083,1.464866
779.69125,8.42298,18.4329,2.197299
779.6925,8.667125,18.79911,2.197299
779.69375,8.545053,19.65362,3.173877
779.695,8.545053,18.92119,2.319371
779.69625,8.178836,19.40948,2.319371
779.6975,7.32433,19.77569,3.662165
779.69875,7.690547,19.65362,3.90631
779.7,7.446403,18.67704,4.882887
779.701,7.446403,19.2874,5.371176
779.70225,6.103609,21.36263,5.249104
779.7035,6.958114,19.77569,4.638742
779.70475,5.61532,20.38605,5.249104
779.706,6.469825,20.75227,5.493248
779.707,6.958114,20.01984,6.836042
779.70825,6.225681,22.09506,6.347753
779.7095,5.127031,22.09506,6.71397
779.71075,5.493248,21.60678,7.568475
779.712,4.760815,21.85092,7.934691
779.71325,5.737392,22.70543,8.056764
779.7145,5.493248,20.14191,7.934691
779.71575,4.638742,18.79911,8.545053
779.717,5.249104,18.79911,8.545053
779.718,5.371176,20.14191,8.42298
779.71925,4.394598,19.77569,9.033341
779.7205,4.516671,20.14191,10.00992
779.72175,2.563516,20.26398,11.23064
779.723,3.051804,19.53155,10.9865
779.72425,3.784237,20.01984,10.9865
779.7255,3.295949,20.87434,10.37613
779.72675,2.075227,20.75227,11.47478
779.728,0.6103609,21.24056,11.71893
779.729,2.197299,21.11849,12.69551
779.73025,1.586938,20.87434,12.69551
779.7315,0.8545052,21.11849,12.57343
779.73275,1.464866,20.75227,13.18379
779.734,0.1220722,21.36263,14.40452
779.735,-2.929732,21.60678,15.74731
779.73625,-1.70901,20.26398,14.64866
779.7375,-2.685588,20.75227,15.38109
779.73875,-3.90631,21.36263,16.60182
779.74,-2.563516,19.89776,16.60182
779.74125,-4.638742,21.97299,17.45632
779.7425,-5.249104,21.72885,18.92119
779.74375,-4.516671,24.53651,17.82254
779.745,-3.90631,24.65858,17.94461
779.746,-4.638742,24.78065,18.4329
779.74725,-5.249104,25.8793,18.67704
779.7485,-4.516671,25.26894,19.53155
779.74975,-4.516671,26.48966,19.53155
779.751,-4.394598,26.12345,19.53155
779.752,-4.394598,26.24552,20.14191
779.75325,-4.516671,25.8793,20.26398
779.7545,-4.272526,26.36759,20.50813
779.75575,-3.662165,27.71038,20.26398
779.757,-4.394598,28.19867,20.6302
779.75825,-3.784237,28.44282,20.01984
779.7595,-2.929732,28.0766,21.24056
779.76075,-4.882887,29.90768,21.36263
779.762,-3.90631,29.78561,21.4847
779.763,-3.90631,30.02975,21.36263
779.76425,-3.540093,28.9311,21.85092
779.7655,-5.127031,30.2739,21.85092
779.76675,-4.882887,29.66354,22.8275
779.768,-5.127031,29.41939,23.43786
779.76925,-6.71397,30.15183,23.55993
779.7705,-6.347753,29.66354,23.07164
