Time [s],X [°/s],Y [°/s],Z [°/s]
46.27375,-3.784237,8.667125,-0.9765774
46.275,-5.737392,9.155413,-0.6103609
46.27625,-4.516671,9.277485,-1.586938
46.2775,-4.516671,10.25406,-1.953155
46.27875,-4.882887,9.399557,-1.09865
46.28,-4.394598,8.545053,-1.464866
46.281,-5.249104,8.42298,-1.586938
46.28225,-4.516671,8.911269,-0.6103609
46.2835,-3.784237,8.42298,-0.8545052
46.28475,-3.784237,10.13199,-1.464866
46.286,-2.80766,9.521629,-1.586938
46.287,-4.028382,9.155413,-1.342794
46.28825,-3.418021,9.155413,-1.586938
46.2895,-3.540093,9.399557,-1.953155
46.29075,-4.882887,9.521629,-1.342794
46.292,-3.784237,8.300908,-0.6103609
46.29325,-5.249104,10.13199,-1.464866
46.2945,-4.150454,9.521629,-1.342794
46.29575,-4.882887,9.643702,-1.70901
46.297,-4.638742,8.911269,-2.197299
46.298,-4.760815,9.277485,-1.831083
46.29925,-3.784237,8.42298,-1.09865
46.3005,-3.662165,7.934691,-0.9765774
46.30175,-4.638742,8.545053,-1.464866
46.303,-4.882887,9.033341,-1.70901
46.30425,-4.760815,7.934691,-1.70901
46.3055,-5.371176,9.887846,-2.075227
46.30675,-4.516671,9.521629,-1.09865
46.308,-3.90631,8.911269,-1.586938
46.309,-3.90631,9.765774,-1.586938
46.31025,-4.394598,9.277485,-1.342794
46.3115,-5.493248,8.667125,-1.09865
46.31275,-5.493248,9.399557,-1.70901
46.314,-4.272526,9.155413,-2.197299
46.315,-4.882887,9.643702,-2.197299
46.31625,-4.394598,9.033341,-1.586938
46.3175,-5.249104,9.887846,-1.70901
46.31875,-3.418021,8.789197,-1.831083
46.32,-3.784237,9.643702,-1.831083
46.32125,-4.638742,10.00992,-2.319371
46.3225,-5.737392,9.155413,-2.441443
46.32375,-4.150454,7.812619,-1.70901
46.325,-4.150454,9.277485,-2.075227
46.326,-3.540093,8.545053,-2.075227
46.32725,-5.004959,10.13199,-1.953155
46.3285,-4.394598,9.521629,-1.586938
46.32975,-5.371176,8.911269,-2.075227
46.331,-5.004959,8.300908,-2.319371
46.33225,-4.150454,9.887846,-2.685588
46.3335,-4.638742,9.643702,-2.319371
46.33475,-3.540093,10.13199,-1.953155
46.336,-4.516671,9.277485,-1.586938
46.337,-4.882887,8.545053,-2.563516
46.33825,-4.272526,9.155413,-1.464866
46.3395,-5.127031,9.155413,-1.831083
46.34075,-4.150454,9.277485,-1.953155
46.342,-5.249104,10.25406,-2.441443
46.343,-5.249104,9.643702,-1.220722
46.34425,-4.028382,8.056764,-1.342794
46.3455,-4.760815,9.277485,-1.464866
46.34675,-5.004959,9.277485,-1.220722
46.348,-5.249104,9.277485,-0.4882887
46.34925,-5.737392,9.277485,-1.831083
46.3505,-5.249104,9.033341,-1.342794
46.35175,-4.394598,8.789197,-2.075227
46.353,-4.516671,8.300908,-1.586938
46.354,-5.61532,9.643702,-1.342794
46.35525,-5.493248,9.399557,-1.70901
46.3565,-5.737392,9.155413,-1.464866
46.35775,-5.493248,8.545053,-1.09865
46.359,-4.516671,9.399557,-1.586938
46.36025,-4.882887,9.277485,-1.831083
46.3615,-4.516671,9.277485,-1.464866
46.36275,-3.784237,9.277485,-1.586938
46.364,-4.760815,8.911269,-1.831083
46.365,-4.760815,9.399557,-1.464866
46.36625,-4.882887,9.765774,-1.342794
46.3675,-3.173877,9.521629,-1.831083
46.36875,-4.760815,10.49821,-1.70901
46.37,-5.371176,8.667125,-0.3662165
46.371,-5.127031,9.521629,-0.8545052
46.37225,-4.028382,9.033341,-1.220722
46.3735,-3.90631,8.42298,-1.831083
46.37475,-4.272526,8.911269,-0.9765774
46.376,-6.591897,9.887846,-1.09865
46.37725,-4.516671,9.521629,-1.342794
46.3785,-4.272526,8.789197,-1.831083
46.37975,-5.249104,9.643702,-1.831083
46.381,-5.127031,8.545053,-1.70901
46.382,-4.150454,8.789197,-2.197299
46.38325,-3.418021,9.521629,-1.586938
46.3845,-6.103609,10.25406,-1.831083
46.38575,-4.028382,8.300908,-1.586938
46.387,-3.418021,8.789197,-1.220722
46.38825,-4.394598,9.887846,-1.586938
46.3895,-5.493248,10.00992,-2.563516
46.39075,-5.859465,9.399557,-3.90631
46.392,-5.127031,9.277485,-3.295949
46.393,-5.61532,8.056764,-3.173877
46.39425,-5.004959,6.71397,-3.173877
46.3955,-3.784237,5.859465,-2.929732
46.39675,-2.441443,4.638742,-2.929732
46.398,-1.70901,4.394598,-3.173877
46.399,-0.2441444,2.563516,-3.90631
46.40025,-2.685588,2.075227,-4.882887
46.4015,-2.441443,0.7324331,-7.32433
46.40275,0.9765774,-0.6103609,-8.300908
46.404,1.220722,-2.441443,-8.178836
46.40525,0,-1.586938,-8.911269
46.4065,0.7324331,-0.1220722,-9.277485
46.40775,2.197299,0.2441444,-10.00992
46.409,2.929732,1.342794,-9.887846
46.41,0.8545052,4.272526,-10.74235
46.41125,0.2441444,6.103609,-10.37613
46.4125,1.220722,6.958114,-10.25406
46.41375,0.8545052,9.643702,-10.74235
46.415,-0.3662165,12.20722,-12.20722
46.41625,0.6103609,12.69551,-11.35271
46.4175,-1.09865,16.2356,-12.20722
46.41875,-1.953155,16.47974,-11.59686
46.42,-2.563516,16.96803,-11.841
46.421,-3.662165,19.53155,-12.20722
46.42225,-5.493248,19.16533,-13.79416
46.4235,-7.690547,18.18876,-14.64866
46.42475,-9.765774,20.14191,-15.74731
46.426,-10.00992,19.89776,-18.31083
46.427,-13.79416,21.60678,-18.67704
46.42825,-12.57343,20.38605,-20.01984
46.4295,-14.40452,19.77569,-20.87434
46.43075,-17.33425,19.89776,-22.21714
46.432,-19.89776,19.04326,-22.8275
46.43325,-22.21714,19.53155,-24.65858
46.4345,-23.31579,18.67704,-25.39101
46.43575,-23.07164,17.45632,-25.63516
46.437,-24.04822,17.21218,-27.83246
46.438,-25.51308,16.96803,-29.05318
46.43925,-27.71038,16.96803,-30.15183
46.4405,-29.17525,16.47974,-30.88426
46.44175,-30.15183,15.86938,-32.59327
46.443,-31.49462,14.89281,-33.93607
46.44425,-38.45274,10.13199,-36.49958
46.4455,-35.88922,17.09011,-36.01129
46.44675,-31.73877,22.21714,-36.62165
46.448,-31.86084,21.60678,-39.30724
46.449,-31.61669,27.2221,-43.70184
46.45025,-32.4712,34.05814,-49.07301
46.4515,-32.10498,40.28382,-54.81041
46.45275,-29.90768,42.48112,-58.83879
46.454,-27.83246,48.34058,-64.08789
46.45525,-27.2221,57.00771,-68.97078
46.4565,-24.78065,60.91402,-72.63294
46.45775,-22.33921,64.57618,-77.6379
46.459,-19.40948,66.89555,-81.30007
46.46,-17.57839,67.01762,-84.2298
46.46125,-15.13695,63.5996,-83.3753
46.4625,-14.40452,59.32708,-82.64286
46.46375,-15.01488,54.20005,-83.13115
46.465,-16.72389,47.85229,-81.66628
46.466,-17.21218,40.40589,-79.95728
46.46725,-17.70047,30.64012,-78.9807
46.4685,-18.18876,23.682,-76.90547
46.46975,-19.16533,16.2356,-74.83025
46.471,-22.46128,8.911269,-74.34196
46.47225,-25.0248,0.8545052,-72.14465
46.4735,-27.10002,-4.882887,-71.16808
46.47475,-28.9311,-10.00992,-68.97078
46.476,-30.51804,-14.16037,-67.01762
46.477,-31.25048,-15.86938,-64.69825
46.47825,-31.37255,-19.16533,-62.37888
46.4795,-31.37255,-18.55497,-60.42573
46.48075,-33.08156,-19.53155,-59.20501
46.482,-32.22705,-20.87434,-55.78698
46.48325,-35.88922,-18.92119,-52.73518
46.4845,-37.59823,-18.06668,-50.78202
46.48575,-35.76715,-18.55497,-45.65499
46.487,-36.01129,-18.55497,-40.16175
46.488,-36.13337,-17.57839,-34.42435
46.48925,-34.54642,-21.36263,-26.85588
46.4905,-30.02975,-27.95453,-18.55497
46.49175,-29.17525,-30.76219,-9.643702
46.493,-29.90768,-32.71534,-2.685588
46.494,-30.39597,-34.54642,4.150454
46.49525,-29.29732,-35.88922,10.74235
46.4965,-29.41939,-34.30228,16.60182
46.49775,-31.98291,-31.49462,20.6302
46.499,-33.81399,-28.19867,24.90272
46.50025,-36.74372,-23.92615,27.95453
46.5015,-38.08652,-23.92615,31.73877
46.50275,-40.16175,-21.11849,33.3257
46.504,-38.81895,-14.40452,34.05814
46.505,-37.84237,-11.10857,37.35408
46.50625,-36.25544,-11.47478,40.16175
46.5075,-32.34912,-11.841,42.35904
46.50875,-29.66354,-13.67208,44.43427
46.51,-30.76219,-13.91623,47.364
46.51125,-29.54147,-16.47974,48.58472
46.5125,-31.00633,-21.24056,49.92752
46.51375,-30.76219,-26.00137,52.12482
46.515,-33.44778,-29.66354,53.22347
46.516,-36.8658,-35.27886,55.90906
46.51725,-37.10994,-41.01625,59.69329
46.5185,-39.79553,-46.99779,61.52438
46.51975,-44.43427,-51.63653,62.25681
46.521,-47.48608,-57.25185,65.06447
46.522,-49.80545,-65.06447,67.9942
46.52325,-52.97932,-71.65636,69.21492
46.5245,-56.39735,-81.05592,73.12123
46.52575,-59.20501,-91.92035,79.83521
46.527,-61.40231,-101.442,85.32845
46.52825,-65.55276,-108.5222,89.72305
46.5295,-64.69825,-119.9969,98.39017
46.53075,-66.77348,-133.1807,108.0339
46.532,-71.65636,-146.1204,116.3348
46.533,-72.3888,-152.3461,124.3915
46.53425,-71.90051,-159.7925,131.1055
46.5355,-75.19646,-171.3893,139.4064
46.53675,-78.37034,-179.9344,147.4632
46.538,-80.32349,-181.033,153.2006
46.53925,-86.4271,-180.1785,156.7407
46.5405,-90.8217,-179.324,158.938
46.54175,-97.65774,-172.488,161.0132
46.543,-100.9537,-161.0132,156.4965
46.544,-102.7848,-149.5384,151.6136
46.54525,-105.8366,-139.4064,146.7308
46.5465,-105.2262,-137.5753,145.2659
46.54775,-107.4235,-144.7776,155.7641
46.549,-106.0807,-174.4411,180.0565
46.55,-107.4235,-207.8889,207.2785
46.55125,-114.6258,-237.5525,236.0876
46.5525,-125.0019,-274.4182,267.3381
46.55375,-134.1573,-306.6453,297.2458
46.555,-146.7308,-338.6282,322.8809
46.55625,-161.6236,-375.6161,347.5395
46.5575,-166.6285,-412.6039,356.3287
46.55875,-171.6335,-383.7949,329.4728
46.56,-199.0997,-313.4814,292.607
46.561,-216.0677,-286.2592,276.4935
46.56225,-210.8186,-304.6921,279.7894
46.5635,-214.2367,-306.8894,274.9065
46.56475,-224.6128,-291.7525,269.0471
46.566,-234.5006,-281.7426,270.634
46.56725,-244.6326,-293.9498,279.057
46.5685,-255.1308,-308.8426,285.2827
46.56975,-278.3246,-272.5872,272.5872
46.571,-299.0768,-247.6844,267.7043
46.572,-309.453,-252.4453,276.2493
46.57325,-322.0264,-267.7043,286.8696
46.5745,-327.1534,-265.3849,289.189
46.57575,-329.1066,-248.1727,294.8043
46.577,-342.0462,-251.957,311.5282
46.578,-359.6246,-273.93,354.4976
46.57925,-401.1292,-302.8611,458.2589
46.5805,-462.7756,-388.5557,635.5078
46.58175,-494.7585,-558.2361,844.1291
46.583,-493.1716,-694.7128,1021.744
46.58425,-516.9756,-746.5934,1116.96
46.5855,-573.7392,-757.2137,1160.296
46.58675,-617.1969,-769.665,1200.214
46.588,-630.1366,-793.4691,1231.708
46.589,-633.4325,-823.8651,1246.235
46.59025,-645.2735,-822.2782,1229.999
46.5915,-641.8555,-790.7836,1186.175
46.59275,-612.5582,-776.8673,1121.355
46.594,-567.1473,-771.3741,1054.459
46.59525,-534.7982,-729.8695,1008.194
46.5965,-514.046,-675.0591,993.9116
46.59775,-495.9792,-633.5546,1010.147
46.599,-495.9792,-614.2672,1053.849
46.6,-519.0509,-624.5212,1124.285
46.60125,-556.405,-650.5226,1215.473
46.6025,-593.0266,-673.7163,1313.985
46.60375,-623.5447,-678.233,1401.389
46.605,-642.2217,-660.5325,1472.557
46.60625,-654.0627,-635.2636,1523.827
46.6075,-655.4055,-614.8776,1558.74
46.60875,-651.133,-596.8109,1583.154
46.61,-643.3204,-588.1437,1599.268
46.611,-640.2686,-592.2942,1609.644
46.61225,-638.5596,-610.7271,1619.654
46.6135,-641.2451,-635.3857,1634.302
46.61475,-647.2267,-665.9037,1651.148
46.616,-653.5744,-701.6708,1662.989
46.617,-660.8987,-733.0434,1674.098
46.61825,-668.5893,-766.3691,1691.188
46.6195,-677.1343,-799.939,1708.034
46.62075,-689.9519,-826.3066,1725.002
46.622,-702.6475,-845.9601,1740.993
46.62325,-713.6339,-857.6791,1756.375
46.6245,-722.0569,-865.0034,1773.465
46.62575,-731.0903,-862.4399,1790.311
46.627,-740.3677,-849.7444,1810.086
46.62825,-747.4479,-839.3683,1835.965
46.6295,-757.2137,-837.9034,1831.937
46.63075,-747.0817,-828.8701,1789.578
46.632,-732.1889,-793.1029,1767.849
46.633,-737.9263,-766.7354,1784.817
46.63425,-746.7155,-764.416,1825.101
46.6355,-754.6502,-761.4862,1866.117
46.63675,-765.1484,-758.1903,1900.053
46.638,-780.5295,-765.2704,1935.21
46.639,-799.2065,-778.9426,1975.86
46.64025,-824.5975,-787.8538,2022.492
46.6415,-856.4584,-798.1079,2072.053
46.64275,-892.4697,-807.6295,2121.004
46.644,-920.1801,-811.0475,2159.335
46.645,-936.5377,-805.5543,2191.562
46.64625,-941.4206,-799.8169,2223.301
46.6475,-945.9373,-796.0327,2252.11
46.64875,-953.1395,-785.2903,2284.337
46.65,-951.4305,-770.6417,2320.714
46.65125,-943.4958,-753.3074,2358.19
46.6525,-932.9976,-738.9029,2391.028
46.65375,-921.6449,-727.7943,2415.076
46.655,-908.7053,-711.1925,2436.316
46.656,-889.7841,-703.1357,2451.575
46.65725,-863.5386,-705.5771,2449.744
46.6585,-828.6259,-699.3515,2435.828
46.65975,-796.5209,-692.1492,2421.79
46.661,-775.1583,-692.1492,2407.385
46.66225,-752.0867,-696.6659,2380.652
46.6635,-724.3763,-696.91,2349.401
46.66475,-696.788,-690.9285,2319.493
46.666,-671.519,-688.7312,2290.806
46.667,-654.0627,-691.9051,2260.166
46.66825,-632.578,-695.3231,2235.63
46.6695,-619.028,-689.8298,2215.244
46.67075,-610.1168,-689.2195,2195.102
46.672,-602.7924,-684.947,2176.791
46.673,-591.4397,-680.5524,2154.086
46.67425,-579.7208,-677.1343,2131.38
46.6755,-569.4667,-668.5893,2114.168
46.67675,-561.6541,-655.7717,2103.792
46.678,-560.6775,-639.7803,2100.618
46.67925,-562.3865,-620.3708,2099.519
46.6805,-563.9734,-599.9847,2099.275
46.68175,-565.5604,-583.2609,2098.421
46.683,-565.0721,-571.664,2100.496
46.684,-562.6307,-560.3113,2103.914
46.68525,-558.4802,-551.1559,2106.844
46.6865,-550.3014,-547.3716,2105.867
46.68775,-543.7095,-547.0054,2103.914
46.689,-537.1176,-545.5405,2103.426
46.69025,-528.9387,-543.8315,2105.745
46.6915,-520.882,-541.8784,2107.21
46.69275,-514.168,-541.0239,2108.553
46.694,-506.7216,-542.4888,2110.506
46.695,-501.8387,-542.0004,2114.046
46.69625,-493.782,-541.268,2118.929
46.6975,-489.0211,-540.4135,2118.196
46.69875,-483.0396,-543.4653,2120.638
46.7,-481.4527,-543.0991,2123.934
46.701,-477.1801,-543.3433,2124.3
46.70225,-474.7387,-544.1978,2125.032
46.7035,-473.3959,-547.1275,2127.718
46.70475,-473.1518,-550.3014,2130.404
46.706,-472.0531,-550.7897,2130.77
46.70725,-470.8324,-553.5973,2128.45
46.7085,-470.8324,-555.0622,2126.864
46.70975,-469.9779,-558.9685,2126.375
46.711,-472.0531,-558.3582,2125.032
46.712,-472.5414,-560.3113,2124.666
46.71325,-474.6166,-562.3865,2123.079
46.7145,-474.8607,-565.9266,2121.248
46.71575,-476.2036,-566.6591,2117.952
46.717,-477.9126,-567.7577,2117.586
46.71825,-478.4008,-569.8329,2118.318
46.7195,-480.354,-569.3446,2118.318
46.72075,-481.0865,-570.6874,2118.074
46.722,-481.4527,-572.8847,2115.633
46.723,-484.3824,-573.6171,2115.145
46.72425,-486.4576,-574.1055,2114.9
46.7255,-486.7018,-576.4248,2114.412
46.72675,-488.777,-577.4014,2114.046
46.728,-490.2419,-578.2559,2113.069
46.729,-490.1198,-578.2559,2112.459
46.73025,-489.7536,-578.8663,2111.604
46.7315,-489.2653,-580.3311,2111.36
46.73275,-490.1198,-580.4532,2114.29
46.734,-489.1432,-579.2325,2115.267
46.73525,-488.1666,-579.5987,2114.29
46.7365,-489.0211,-580.6973,2115.999
46.73775,-488.5328,-581.6739,2117.586
46.739,-490.1198,-582.8947,2116.487
46.74,-489.9977,-580.8194,2115.389
46.74125,-487.6783,-583.1388,2116.976
46.7425,-487.4342,-582.6505,2117.22
46.74375,-486.8238,-582.7726,2116.731
46.745,-485.2369,-584.8478,2117.708
46.74625,-484.1382,-584.9698,2116.365
46.7475,-482.9175,-586.6789,2115.389
46.74875,-482.4292,-587.8996,2113.924
46.75,-480.1099,-587.8996,2112.825
46.751,-477.4243,-589.1203,2111.482
46.75225,-477.0581,-590.3411,2112.581
46.7535,-476.6918,-591.4397,2112.215
46.75475,-474.8607,-591.1956,2111.971
46.756,-473.8842,-592.7825,2111.238
46.75725,-474.4945,-594.0032,2110.384
46.7585,-474.1283,-595.346,2110.75
46.75975,-473.7621,-594.4915,2110.018
46.761,-473.1518,-594.2474,2108.675
46.762,-472.0531,-595.1019,2108.187
46.76325,-469.2455,-596.0784,2107.088
46.7645,-469.2455,-596.8109,2104.524
46.76575,-469.7337,-597.2991,2105.257
46.767,-468.7571,-597.4212,2104.891
46.768,-467.5364,-599.1302,2104.036
46.76925,-467.7806,-599.9847,2101.106
46.7705,-467.4144,-601.5717,2100.008
46.77175,-466.4378,-602.1821,2101.839
46.773,-465.4612,-603.6469,2103.303
46.77425,-465.2171,-605.478,2100.862
46.7755,-465.095,-605.9662,2098.543
46.77675,-464.8508,-606.2104,2096.468
46.778,-463.2639,-608.6519,2095.735
46.779,-464.6067,-610.7271,2096.101
46.78025,-462.5315,-611.3375,2095.979
46.7815,-462.5315,-611.4595,2095.491
46.78275,-462.1653,-611.9478,2092.073
46.784,-461.1887,-611.8257,2089.021
46.78525,-460.9445,-612.314,2086.824
46.7865,-462.1653,-613.0464,2084.993
46.78775,-462.6535,-615.1217,2084.382
46.789,-463.2639,-616.4645,2082.063
46.79,-463.6301,-618.2956,2078.889
46.79125,-464.8508,-619.028,2076.326
46.7925,-466.1936,-620.8591,2071.931
46.79375,-472.1752,-625.864,2071.931
46.795,-546.1509,-692.0272,2080.964
46.796,-567.1473,-732.1889,2064.729
46.79725,-570.3212,-693.3699,2039.582
46.7985,-547.7379,-650.6447,1875.761
46.79975,-459.2355,-615.7321,1686.183
46.801,-378.912,-541.8784,1505.638
46.80225,-347.4174,-465.3391,1403.708
46.8035,-357.4273,-434.3328,1386.74
46.80475,-402.9602,-437.6288,1427.512
46.806,-450.6905,-456.7941,1497.948
46.807,-481.0865,-445.6855,1569.238
46.80825,-492.0729,-407.8431,1632.227
46.8095,-496.2234,-407.7211,1679.469
46.81075,-491.2184,-416.9985,1711.208
46.812,-488.777,-414.313,1720.485
46.81325,-495.1248,-413.4585,1708.4
46.8145,-500.618,-419.8062,1697.658
46.81575,-500.4959,-429.9382,1693.874
46.817,-498.5428,-428.9616,1696.193
46.818,-497.0779,-425.7878,1697.169
46.81925,-498.6648,-426.0319,1693.996
46.8205,-501.4725,-427.4968,1693.629
46.82175,-499.8856,-428.1071,1692.775
46.823,-499.3973,-427.1306,1689.601
46.824,-494.1482,-454.1085,1699.245
46.82525,-498.5428,-407.3549,1668.116
46.8265,-529.0608,-203.6164,1580.469
46.82775,-535.1644,-10.86442,1545.068
46.829,-561.4099,26.85588,1446.555
46.83025,-600.9613,65.06447,1365.744
46.8315,-595.1019,173.4646,1345.846
46.83275,-568.7343,252.6894,1333.15
46.834,-568.0018,279.057,1318.746
46.835,-562.5086,287.8462,1311.421
46.83625,-557.1374,304.5701,1307.271
46.8375,-561.2878,310.0633,1295.796
46.83875,-566.1708,303.3494,1279.927
46.84,-568.0018,307.0115,1271.748
46.84125,-569.2225,312.5048,1269.184
46.8425,-569.4667,308.2322,1271.504
46.84375,-568.9784,297.2458,1272.847
46.845,-570.0771,296.1471,1272.236
46.846,-568.1239,299.9313,1273.091
46.84725,-568.1239,298.7106,1272.236
46.8485,-568.8563,294.8043,1272.358
46.84975,-571.0536,294.4381,1273.579
46.851,-569.3446,294.5602,1273.457
46.85225,-569.4667,294.1939,1275.044
46.8535,-569.4667,291.0201,1274.8
46.85475,-569.3446,289.9214,1274.433
46.856,-569.955,289.6773,1274.067
46.857,-570.1992,288.4565,1273.335
46.85825,-570.3212,287.8462,1273.579
46.8595,-569.1005,288.4565,1274.311
46.86075,-569.3446,297.0016,1273.701
46.862,-563.3631,308.1102,1270.893
46.86325,-551.0338,310.7957,1267.109
46.8645,-539.3149,313.4814,1262.348
46.86575,-526.7415,325.6886,1259.052
46.867,-513.1914,341.1917,1255.634
46.868,-498.1765,350.4692,1250.629
46.86925,-480.1099,356.939,1243.671
46.8705,-461.4328,368.4138,1236.103
46.87175,-443.4882,377.6913,1228.901
46.873,-427.7409,387.7012,1224.75
46.874,-408.6976,407.8431,1219.135
46.87525,-376.3485,429.572,1208.881
46.8765,-337.5296,444.9531,1196.063
46.87775,-294.0719,465.7054,1180.194
46.879,-244.0223,492.9274,1163.592
46.88025,-189.9443,521.1261,1146.502
46.8815,-130.4951,549.3248,1124.651
46.88275,-62.37888,578.8663,1098.527
46.884,7.934691,607.9194,1073.503
46.885,81.66628,636.2402,1047.501
46.88625,155.7641,666.392,1020.645
46.8875,225.7115,695.5673,997.2076
46.88875,288.3345,722.7894,975.967
46.89,338.1399,745.983,957.7783
46.891,376.4706,769.0547,945.0828
46.89225,407.4769,792.8588,937.3922
46.8935,431.4031,818.494,931.6548
46.89475,453.9864,848.1575,931.5328
46.896,475.227,880.5066,934.2184
46.89725,497.8103,916.1517,938.0026
46.8985,519.173,953.0175,943.4958
46.89975,540.9018,987.4418,950.454
46.901,563.4852,1019.791,954.8486
46.902,581.3077,1049.454,959.2432
46.90325,596.5667,1073.625,962.0508
46.9045,610.7271,1095.598,966.2013
46.90575,617.8073,1114.397,967.7882
46.907,614.5114,1128.069,965.5909
46.90825,616.2203,1139.177,967.6661
46.9095,613.7789,1155.169,968.7648
46.91075,606.2104,1167.62,968.1544
46.912,598.8861,1181.415,967.7882
46.913,592.4163,1195.941,965.835
46.91425,585.9464,1212.421,964.4922
46.9155,580.9415,1228.901,964.126
46.91675,572.8847,1244.648,963.3936
46.918,561.532,1262.959,959.2432
46.919,559.2126,1292.744,958.999
46.92025,555.1843,1314.961,959.7314
46.9215,551.4,1337.545,957.29
46.92275,552.6207,1364.279,950.576
46.924,551.6442,1392.721,942.1531
46.92525,555.0622,1420.31,930.4341
46.9265,558.114,1452.293,910.0481
46.92775,552.2545,1491.234,886.4882
46.929,553.9635,1523.339,860.3647
46.93,557.1374,1559.96,825.9403
46.93125,559.0906,1601.465,774.7921
46.9325,564.0955,1644.19,712.7794
46.93375,564.4617,1685.451,636.2402
46.935,564.3397,1723.659,543.8315
46.93625,552.6207,1744.656,440.8026
46.9375,542.6108,1746.242,334.4778
46.93875,530.0374,1742.092,222.4155
46.94,516.2432,1730.495,109.865
46.941,507.8203,1704.372,1.342794
46.94225,506.1112,1671.534,-94.48386
46.9435,505.623,1635.279,-181.8875
46.94475,516.1212,1591.577,-252.6894
46.946,534.7982,1540.063,-310.0633
46.947,558.114,1491.722,-358.648
46.94825,585.214,1455.467,-398.4436
46.9495,619.5163,1426.169,-418.8296
46.95075,649.3019,1389.181,-431.1589
46.952,675.0591,1350.24,-439.704
46.95325,696.4218,1314.473,-442.6337
46.9545,718.0286,1282.124,-441.7792
46.95575,736.0952,1248.554,-437.2625
46.957,749.279,1214.984,-429.572
46.958,761.6083,1183.734,-423.3463
46.95925,768.8105,1156.878,-416.9985
46.9605,773.6934,1125.383,-411.1391
46.96175,778.2101,1094.865,-404.181
46.963,778.4543,1064.347,-399.7864
46.96425,778.6984,1037.125,-396.6125
46.9655,775.5245,1009.903,-394.6593
46.96675,777.7218,989.8832,-390.2647
46.968,774.0597,966.9337,-390.2647
46.969,770.6417,950.8202,-392.0958
46.97025,770.8858,944.7166,-404.7913
46.9715,782.8489,949.3553,-405.7679
46.97275,792.4926,938.735,-406.0121
46.974,797.4975,929.8237,-409.6742
46.97525,796.3989,932.9976,-418.8296
46.9765,797.4975,937.1481,-423.1022
46.97775,805.7984,931.4107,-422.3697
46.979,810.5593,924.6967,-424.4449
46.98,810.6813,923.476,-427.863
46.98125,814.2214,924.3305,-432.6238
46.9825,818.9822,924.4526,-433.3562
46.98375,821.3016,920.9125,-434.699
46.985,825.6962,917.3724,-437.7508
46.986,828.0156,917.8607,-440.9247
46.98725,831.7998,918.1049,-442.2675
46.9885,835.584,915.053,-443.122
46.98975,838.3917,914.0765,-445.3193
46.991,841.3214,911.7571,-447.2725
46.99225,844.9836,911.1467,-449.7139
46.9935,848.0354,909.6818,-451.0567
46.99475,850.721,908.5832,-452.8878
46.996,852.5521,907.2404,-453.0099
46.997,855.848,905.6534,-454.4747
46.99825,857.557,903.5782,-456.0616
46.9995,857.3129,904.0665,-458.5031
47.00075,856.2142,908.0949,-459.968
47.002,852.0638,911.8792,-462.2873
47.00325,850.9651,910.0481,-464.7288
47.0045,847.0588,904.3107,-468.1468
47.00575,841.0773,892.5917,-472.4193
47.007,829.4804,884.0467,-476.6918
47.008,817.1511,890.8828,-486.7018
47.00925,807.3854,893.5683,-495.7351
47.0105,804.0894,895.8877,-505.9892
47.01175,792.1263,907.6066,-520.7599
47.013,763.0732,931.7769,-539.437
47.014,745.861,949.3553,-552.9869
47.01525,721.6907,962.0508,-574.8379
47.0165,685.1911,980.6058,-600.7172
47.01775,654.7952,1003.433,-624.2771
47.019,617.0748,1020.157,-650.0344
47.02025,579.4766,1015.641,-669.4438
47.0215,535.2865,1000.381,-682.3835
47.02275,492.4391,976.2112,-686.7781
47.024,455.9396,933.8521,-680.3082
47.025,422.1256,876.7224,-665.0492
47.02625,381.5976,822.5223,-642.0997
47.0275,345.3422,784.3137,-619.1501
47.02875,321.416,749.7673,-593.5149
47.03,302.8611,710.7042,-571.5419
47.03125,283.2075,685.6794,-552.1324
47.0325,267.7043,672.3735,-531.014
47.03375,256.2295,657.969,-509.5293
47.035,248.2948,640.0244,-489.9977
47.036,244.3885,625.9861,-471.6869
47.03725,241.3367,615.8541,-454.963
47.0385,238.1628,607.9194,-439.704
47.03975,236.3317,599.3744,-427.3747
47.041,234.2565,592.5383,-414.313
47.042,234.0124,588.0217,-402.1057
47.04325,231.4488,583.2609,-390.631
47.0445,230.3502,573.1288,-379.0341
47.04575,229.984,562.0203,-365.1179
47.047,226.688,554.2077,-353.2769
47.04825,222.0493,548.2261,-341.0697
47.0495,222.1714,540.7797,-328.13
47.05075,219.4858,533.6995,-315.8007
47.052,217.1664,525.7648,-302.8611
47.053,216.8002,517.8301,-288.3345
47.05425,217.5326,506.9657,-275.5169
47.0555,218.7533,496.1013,-265.507
47.05675,218.9975,484.9927,-253.9101
47.058,220.9506,469.2455,-241.5808
47.05925,218.5092,453.0099,-230.4723
47.0605,214.1146,436.5301,-218.5092
47.06175,212.6497,418.4634,-207.8889
47.063,208.8655,402.594,-198.3673
47.064,205.3254,382.8183,-190.5547
47.06525,200.3204,365.1179,-181.8875
47.0665,194.3389,345.7084,-174.9294
47.06775,189.5781,325.0782,-168.0934
47.069,181.2772,306.4012,-161.7456
47.07025,171.5114,290.2876,-155.3979
47.0715,164.6754,271.4885,-151.1254
47.07275,161.1353,253.4218,-148.3177
47.074,158.5718,234.8669,-143.3127
47.075,158.0835,216.556,-139.8947
47.07625,156.6186,199.588,-134.2794
