Time [s],X [g],Y [g],Z [g]
511.125,-0.7812619,-0.9765774,-0.1953155
511.126,-0.1953155,1.562524,0.9765774
511.127,0,0.1953155,0.5859464
511.128,0.7812619,2.734417,0
511.129,-0.7812619,1.367208,0.1953155
511.13,-0.390631,1.757839,0.9765774
511.131,-0.1953155,2.343786,0.1953155
511.132,0.7812619,1.953155,1.757839
511.133,-0.5859464,0.9765774,0
511.134,-0.1953155,1.562524,1.757839
511.135,0.9765774,0.390631,1.562524
511.136,0.9765774,0.390631,0.7812619
511.137,-0.9765774,0.1953155,0.5859464
511.138,-0.1953155,0.7812619,0.390631
511.139,1.367208,0.5859464,-0.5859464
511.14,-0.1953155,1.171893,1.953155
511.141,1.367208,0.7812619,0.9765774
511.142,0,-1.171893,0.390631
511.143,-0.1953155,1.367208,-0.7812619
511.144,0.7812619,0.1953155,-0.1953155
511.145,0,0.390631,0.9765774
511.146,0.5859464,1.562524,1.367208
511.147,0.7812619,-0.390631,0.9765774
511.148,-0.390631,-0.390631,0.5859464
511.149,0.7812619,2.14847,0.7812619
511.15,0,-0.1953155,0.5859464
511.151,1.757839,-1.757839,1.953155
511.152,0.1953155,0,1.171893
511.153,1.171893,1.367208,2.14847
511.154,-1.171893,0,1.171893
511.155,-0.390631,1.757839,2.14847
511.156,-0.390631,-1.367208,2.14847
511.157,1.171893,-0.5859464,0.390631
511.158,0,1.171893,2.539101
511.159,-0.7812619,0.9765774,2.734417
511.16,0.390631,-0.1953155,2.539101
511.161,0.1953155,0.5859464,0.7812619
511.162,0.5859464,0.5859464,1.562524
511.163,0.1953155,-0.1953155,0.390631
511.164,0.7812619,-0.1953155,1.171893
511.165,0,0.7812619,0.7812619
511.166,-0.9765774,0,1.171893
511.167,0.9765774,-0.1953155,1.757839
511.168,1.562524,2.539101,2.539101
511.169,0,1.367208,0.390631
511.17,-0.5859464,-0.390631,0.1953155
511.171,-1.562524,-0.9765774,1.171893
511.172,1.953155,0.7812619,-0.1953155
511.173,-0.390631,0.7812619,1.953155
511.174,0.7812619,0.5859464,1.367208
511.175,0.390631,0.7812619,0.1953155
511.176,0.9765774,-1.367208,1.367208
511.177,-0.1953155,0.390631,1.367208
511.178,-0.390631,1.171893,1.171893
511.179,1.757839,-0.1953155,0.9765774
511.18,0.1953155,1.171893,0.7812619
511.181,0.390631,0.1953155,-0.390631
511.182,-0.390631,-0.390631,0.390631
511.183,-0.7812619,-0.5859464,0.7812619
511.184,0.7812619,-0.5859464,0.9765774
511.185,-0.390631,0.5859464,1.757839
511.186,0.5859464,-0.9765774,1.171893
511.187,0.5859464,0.390631,0.5859464
511.188,-0.390631,1.171893,0.7812619
511.189,-0.1953155,0.5859464,0.7812619
511.19,2.539101,0.7812619,0.5859464
511.191,-0.7812619,-0.1953155,0.390631
511.192,0.1953155,2.343786,0.390631
511.193,0.5859464,-1.171893,0.5859464
511.194,1.757839,0.1953155,0.5859464
511.195,-1.171893,0.5859464,2.734417
511.196,0.7812619,0.390631,0.9765774
511.197,0.390631,0.390631,0.9765774
511.198,0.7812619,-0.7812619,1.757839
511.199,0.5859464,0.7812619,0
511.2,-0.1953155,0.1953155,-0.390631
511.201,0.1953155,0.7812619,0
511.202,-0.1953155,0.1953155,-0.1953155
511.203,0.9765774,0.5859464,-0.390631
511.204,-0.9765774,0.1953155,-0.5859464
511.205,0.9765774,-0.5859464,0.390631
511.206,0,0.9765774,1.367208
511.207,1.562524,0.7812619,0
511.208,-0.7812619,-0.390631,-0.1953155
511.209,1.562524,0.390631,0.9765774
511.21,-0.9765774,0.390631,1.757839
511.211,-0.5859464,-0.9765774,-0.390631
511.212,0.1953155,0.390631,0.7812619
511.213,0.1953155,-0.7812619,0.5859464
511.214,2.14847,0.1953155,-0.5859464
511.215,-0.390631,0,0.9765774
511.216,0.1953155,0.1953155,-0.390631
511.217,0,-0.5859464,-0.5859464
511.218,-0.5859464,0.390631,-0.1953155
511.219,-0.390631,0.9765774,0.1953155
511.22,0.390631,-0.390631,0.9765774
511.221,0.1953155,0.5859464,0
511.222,1.757839,-0.390631,0.5859464
511.223,0.390631,-0.9765774,-0.390631
511.224,-0.5859464,0,1.367208
511.225,0.5859464,0.1953155,1.757839
511.226,0.390631,0.1953155,-0.9765774
511.227,1.367208,0.390631,0.390631
511.228,-0.1953155,2.14847,0.7812619
511.229,1.953155,1.171893,0
511.23,-0.7812619,0.7812619,1.562524
511.231,-0.7812619,-0.7812619,1.562524
511.232,1.367208,0.1953155,-0.9765774
511.233,-0.390631,-0.9765774,-1.367208
511.234,0.9765774,0.1953155,0.7812619
511.235,0.7812619,1.757839,-0.7812619
511.236,-0.7812619,1.171893,0.7812619
511.237,0,-0.390631,0.5859464
511.238,-0.1953155,-0.5859464,-0.9765774
511.239,-1.171893,0,0.7812619
511.24,0.9765774,1.171893,0.9765774
511.241,1.953155,0.390631,0.7812619
511.242,0.7812619,0.390631,-0.9765774
511.243,0.7812619,1.171893,0.390631
511.244,-0.1953155,-0.1953155,2.539101
511.245,-0.390631,0.9765774,1.171893
511.246,-0.9765774,0.7812619,-0.390631
511.247,1.171893,1.562524,0.390631
511.248,0.9765774,-0.390631,-0.5859464
511.249,0.390631,-0.5859464,1.171893
511.25,0,0.390631,-0.1953155
511.251,-0.5859464,0.1953155,-0.1953155
511.252,2.734417,0.7812619,-0.7812619
511.253,0,0,-0.1953155
511.254,0.9765774,0.9765774,-0.9765774
511.255,0.7812619,-0.390631,-0.5859464
511.256,-0.390631,1.171893,1.367208
511.257,0,0.1953155,-0.1953155
511.258,-1.562524,0.390631,1.171893
511.259,1.367208,0.390631,0.9765774
511.26,-0.390631,1.953155,0.7812619
511.261,0,0,0.390631
511.262,0.1953155,-0.5859464,0.5859464
511.263,0.5859464,1.171893,0.390631
511.264,-0.390631,0.9765774,0.1953155
511.265,0,-0.9765774,0.390631
511.266,0.5859464,-0.390631,0.390631
511.267,-0.390631,0.7812619,0.9765774
511.268,0.7812619,0.7812619,2.14847
511.269,0.5859464,0.1953155,0.5859464
511.27,0.390631,-0.5859464,1.171893
511.271,1.757839,0.5859464,0.390631
511.272,1.562524,0,-0.5859464
511.273,1.171893,0.390631,0.5859464
511.274,0,0,-0.390631
511.275,-0.390631,0.5859464,-1.562524
511.276,0.9765774,1.367208,0.9765774
511.277,0.7812619,0.7812619,1.562524
511.278,-0.390631,1.367208,0.1953155
511.279,0.5859464,0,-0.1953155
511.28,0.7812619,-0.390631,0.390631
511.281,0.9765774,0.5859464,-0.390631
511.282,1.171893,0.5859464,1.562524
511.283,-0.1953155,-1.367208,1.171893
511.284,1.367208,0.1953155,0.7812619
511.285,0.5859464,1.367208,-1.562524
511.286,0.5859464,-0.9765774,-2.14847
511.287,-1.171893,0.390631,-0.9765774
511.288,-0.390631,0,0.9765774
511.289,0.5859464,0,1.367208
511.29,0.5859464,0.5859464,-0.1953155
511.291,-0.390631,0.9765774,0.1953155
511.292,-0.9765774,1.171893,1.171893
511.293,-0.5859464,0.7812619,0
511.294,-0.5859464,0.390631,-0.7812619
511.295,0.390631,-0.7812619,0.390631
511.296,-0.9765774,0.1953155,0.5859464
511.297,0.9765774,0,0.1953155
511.298,0.1953155,1.171893,-0.1953155
511.299,2.14847,0.1953155,0.5859464
511.3,0.5859464,-0.1953155,0.1953155
511.301,-0.7812619,0.5859464,0.5859464
511.302,1.171893,-0.1953155,0.1953155
511.303,-0.7812619,0.5859464,0.5859464
511.304,0.7812619,-0.7812619,1.367208
511.305,-0.5859464,-0.390631,0.390631
511.306,0.7812619,0.390631,0
511.307,0.7812619,-0.1953155,1.757839
511.308,0,-0.5859464,1.953155
511.309,-0.1953155,0.9765774,-1.171893
511.31,0.390631,0.390631,-0.7812619
511.311,0.7812619,-0.1953155,0.5859464
511.312,0.390631,0.7812619,1.367208
511.313,0,-0.1953155,0.1953155
511.314,0.5859464,0.7812619,1.171893
511.315,0.390631,0.390631,0
511.316,0.9765774,0.1953155,0
511.317,0.5859464,-0.5859464,0.390631
511.318,-0.390631,0.9765774,-2.539101
511.319,-0.9765774,-0.1953155,1.171893
511.32,0.5859464,-0.1953155,0.9765774
511.321,-0.1953155,0.390631,0.7812619
511.322,-0.7812619,1.171893,0.5859464
511.323,1.953155,-1.367208,1.757839
511.324,0.9765774,-0.1953155,0
511.325,2.539101,0.5859464,0.7812619
511.326,-0.390631,-0.7812619,0
511.327,0.390631,-0.1953155,-0.1953155
511.328,0.390631,0,0
511.329,0.9765774,0,1.757839
511.33,-1.367208,-0.390631,0
511.331,0.390631,0.390631,-1.171893
511.332,1.367208,-0.9765774,0.7812619
511.333,-0.390631,0.390631,0.390631
511.334,-0.1953155,0.7812619,-0.1953155
511.335,0.7812619,-0.7812619,-1.367208
511.336,0.5859464,0,1.171893
511.337,0.5859464,-0.1953155,0.5859464
511.338,-0.390631,0.7812619,-0.7812619
511.339,-0.390631,-0.390631,1.367208
511.34,-0.5859464,-0.1953155,0.390631
511.341,1.171893,-0.7812619,0
511.342,0.7812619,0.7812619,0.5859464
511.343,0.7812619,0.9765774,0.1953155
511.344,-0.7812619,-1.757839,-0.390631
511.345,0.5859464,-0.7812619,-0.1953155
511.346,0.390631,-0.390631,0.5859464
511.347,-0.5859464,0,0.390631
511.348,0,-0.7812619,2.14847
511.349,-0.1953155,-0.7812619,-0.5859464
511.35,1.171893,0.7812619,1.367208
511.351,-0.7812619,-0.7812619,0.390631
511.352,1.171893,-1.171893,-0.390631
511.353,-0.7812619,0.1953155,1.367208
511.354,0.9765774,-1.171893,-1.953155
511.355,0.390631,0.1953155,1.367208
511.356,-0.9765774,1.562524,0.1953155
511.357,-0.9765774,1.171893,-0.390631
511.358,1.171893,-1.367208,0.7812619
511.359,2.14847,-0.390631,0.9765774
511.36,0,-0.390631,0.5859464
511.361,0.1953155,-0.390631,0.390631
511.362,0.9765774,-0.9765774,1.562524
511.363,-0.390631,-0.1953155,0.5859464
511.364,1.171893,-0.1953155,0
511.365,-0.1953155,-0.5859464,0.9765774
511.366,0.5859464,0.1953155,0
511.367,0.1953155,0.1953155,0.9765774
511.368,1.562524,-0.390631,1.171893
511.369,1.171893,0,0.9765774
511.37,0.9765774,-0.7812619,0
511.371,0,0.5859464,0.390631
511.372,0.1953155,0.390631,0
511.373,1.171893,1.562524,1.562524
511.374,-0.5859464,1.171893,-0.390631
511.375,0.5859464,-0.1953155,1.757839
511.376,1.562524,0.390631,1.757839
511.377,1.953155,0.390631,0
511.378,0,0.5859464,0.390631
511.379,0.7812619,1.562524,0.390631
511.38,-0.5859464,0.7812619,0.5859464
511.381,0.5859464,-0.7812619,-0.390631
511.382,0.390631,-0.5859464,0.1953155
511.383,-0.9765774,-0.1953155,0.1953155
511.384,-0.390631,1.757839,0.1953155
511.385,0.7812619,-0.1953155,0.1953155
511.386,0.9765774,-0.7812619,0.7812619
511.387,-0.1953155,0.5859464,0
511.388,1.171893,1.171893,0.390631
511.389,0.1953155,0.1953155,2.14847
511.39,0.5859464,-2.539101,1.171893
511.391,0.5859464,1.757839,0.390631
511.392,0.5859464,1.171893,0.1953155
511.393,-0.7812619,0.7812619,0.9765774
511.394,0.5859464,-0.7812619,0.1953155
511.395,-0.5859464,0,-0.5859464
511.396,0.390631,1.757839,1.171893
511.397,-0.1953155,-0.7812619,1.757839
511.398,-0.5859464,-0.1953155,0.1953155
511.399,0,0.7812619,0.1953155
511.4,0.1953155,0.1953155,0
511.401,0,1.171893,0
511.402,-0.7812619,-0.9765774,0.9765774
511.403,-0.5859464,0,-0.1953155
511.404,-0.390631,0.5859464,0.390631
511.405,0.5859464,1.953155,0.1953155
511.406,0.7812619,0.9765774,0.1953155
511.407,-0.5859464,0.5859464,0.5859464
511.408,0.9765774,0.1953155,0
511.409,0,0.1953155,0.5859464
511.41,0.5859464,-0.5859464,0.5859464
