Time [s],X [°/s],Y [°/s],Z [°/s]
511.02575,-295.2926,68.23834,-237.4304
511.027,-298.9547,72.02258,-239.6277
511.028,-302.4948,75.56268,-241.4588
511.02925,-308.9647,82.39872,-242.5574
511.0305,-313.6034,87.03746,-244.7547
511.03175,-318.8525,88.99062,-247.4403
511.033,-323.1251,93.75143,-248.1727
511.034,-329.7169,101.442,-249.0272
511.03525,-335.6985,107.4235,-249.2714
511.0365,-339.8489,111.3298,-249.5155
511.03775,-347.1733,118.41,-250.0038
511.039,-354.1314,125.6123,-250.248
511.04025,-358.526,134.1573,-249.8817
511.0415,-365.4841,142.9465,-249.5155
511.04275,-370.9773,151.7357,-248.9052
511.044,-375.7382,160.4028,-247.4403
511.045,-380.8652,170.6569,-245.1209
511.04625,-383.6729,180.911,-243.0457
511.0475,-386.7246,191.043,-240.6043
511.04875,-388.9219,200.1984,-238.1628
511.05,-388.5557,208.9876,-236.2097
511.05125,-388.4337,217.2885,-234.0124
511.0525,-388.6778,226.3218,-231.5709
511.05375,-390.5089,235.5993,-231.0826
511.055,-389.7765,242.4353,-230.3502
511.056,-387.4571,248.9052,-229.8619
511.05725,-387.7012,256.2295,-226.4439
511.0585,-385.7481,263.6759,-221.561
511.05975,-380.2548,270.1457,-217.2885
511.061,-372.5643,279.6674,-211.429
511.062,-367.6814,289.9214,-205.6916
511.06325,-361.944,300.4196,-202.6398
511.0645,-359.9908,309.6971,-201.297
511.06575,-359.8688,319.9512,-200.1984
511.067,-359.7467,329.9611,-199.9542
511.06825,-360.3571,338.3841,-199.7101
511.0695,-361.2116,350.7133,-200.1984
511.07075,-362.0661,364.3854,-202.0294
511.072,-360.7233,377.081,-203.7385
511.073,-359.6246,390.753,-203.1281
511.07425,-358.526,406.8665,-203.9826
511.0755,-358.648,424.0787,-206.5461
511.07675,-356.817,441.9013,-210.6966
511.078,-356.4507,457.0382,-210.6966
511.07925,-357.6715,465.5833,-205.8137
511.0805,-353.2769,471.4427,-197.1466
511.08175,-349.6147,481.0865,-195.9258
511.083,-345.2201,492.195,-197.2686
511.084,-341.8021,502.5711,-198.0011
511.08525,-336.7971,511.7266,-193.9727
511.0865,-328.8624,514.046,-184.329
511.08775,-323.003,517.0977,-175.1736
511.089,-314.58,518.4406,-169.6803
511.09,-307.1336,523.2014,-168.3375
511.09125,-299.5651,529.427,-171.6335
511.0925,-286.1372,530.6478,-173.8308
511.09375,-272.5872,529.427,-172.1218
511.095,-262.4552,528.5725,-166.8727
511.09625,-251.4687,526.009,-159.5483
511.0975,-242.3133,521.004,-150.1488
511.09875,-231.9371,512.8252,-140.5051
511.1,-225.4673,506.4774,-131.4717
511.101,-221.561,496.5896,-123.6591
511.10225,-215.3353,486.5797,-118.5321
511.1035,-214.4808,480.9644,-116.3348
511.10475,-211.7952,474.4945,-119.0204
511.106,-209.3538,470.9544,-125.6123
511.107,-206.424,468.3909,-132.8145
511.10825,-204.8371,465.7054,-137.2091
511.1095,-199.8322,466.0716,-143.1907
511.11075,-193.3623,465.4612,-149.1722
511.112,-189.2119,464.9729,-152.9564
511.11325,-183.9628,462.6535,-156.2524
511.1145,-180.911,460.7004,-159.7925
511.11575,-175.5398,460.3342,-165.5299
