Time [s],X [g],Y [g],Z [g]
77.792,1.367208,-0.390631,-0.1953155
77.793,0.7812619,0.390631,1.171893
77.794,-0.5859464,-1.562524,0
77.795,1.171893,0.9765774,-0.1953155
77.796,-2.14847,1.171893,0.9765774
77.797,0.390631,-1.367208,-0.1953155
77.798,1.171893,0.5859464,0.1953155
77.799,-0.1953155,1.562524,1.171893
77.8,-0.390631,-0.5859464,-0.390631
77.801,1.367208,1.757839,0.9765774
77.802,0.1953155,-1.562524,-0.1953155
77.803,-0.9765774,0.5859464,0.7812619
77.804,2.539101,2.14847,0
77.805,1.367208,0.5859464,0.9765774
77.806,1.562524,0.1953155,0.7812619
77.807,0.390631,0.1953155,0.5859464
77.808,-0.7812619,0,0
77.809,-0.390631,0.9765774,0
77.81,0.390631,-0.1953155,-0.5859464
77.811,-0.1953155,-0.390631,-1.171893
77.812,0.390631,-0.390631,1.171893
77.813,-0.1953155,1.367208,0.390631
77.814,1.562524,0.390631,0.1953155
77.815,0.5859464,0.7812619,0.390631
77.816,0.1953155,0,0.5859464
77.817,1.367208,-0.9765774,0.1953155
77.818,0.7812619,0.390631,0.7812619
77.819,0,1.367208,0.5859464
77.82,0.1953155,1.367208,0.1953155
77.821,-0.1953155,-0.390631,0.1953155
77.822,-2.14847,0.390631,1.562524
77.823,1.171893,0.1953155,0.390631
77.824,-0.1953155,-0.5859464,-0.7812619
77.825,-0.390631,0.7812619,-0.390631
77.826,-0.1953155,-0.7812619,0.9765774
77.827,0.5859464,1.171893,-0.9765774
77.828,1.562524,0.390631,1.367208
77.829,1.757839,-0.7812619,0.7812619
77.83,0.5859464,-0.5859464,0.7812619
77.831,0.1953155,0.7812619,-0.9765774
77.832,-1.171893,0.1953155,-0.1953155
77.833,0.1953155,0.390631,-0.9765774
77.834,1.171893,1.562524,-0.7812619
77.835,0.7812619,-0.5859464,-0.390631
77.836,0.1953155,-0.1953155,1.757839
77.837,1.757839,1.171893,0.1953155
77.838,-0.390631,-0.1953155,0.9765774
77.839,0,0.390631,0
77.84,-1.171893,0.7812619,-0.390631
77.841,1.171893,0.390631,-0.1953155
77.842,0.1953155,-0.9765774,0.390631
77.843,0,0.390631,0
77.844,-0.1953155,0.9765774,-0.9765774
77.845,0.1953155,0.7812619,0
77.846,0.7812619,-1.367208,-1.367208
77.847,-0.390631,-0.1953155,0.1953155
77.848,0.7812619,0.7812619,-0.1953155
77.849,0.5859464,1.562524,-0.5859464
77.85,0,-0.7812619,-0.7812619
77.851,-0.5859464,0.7812619,0.390631
77.852,0,-0.1953155,1.171893
77.853,0.1953155,0,0.7812619
77.854,1.367208,0.390631,-0.5859464
77.855,0.7812619,1.562524,0.5859464
77.856,0.5859464,-1.757839,-0.390631
77.857,-0.390631,-0.1953155,1.757839
77.858,0.1953155,0.5859464,1.953155
77.859,0.7812619,0.7812619,2.343786
77.86,-0.1953155,0.1953155,0.390631
77.861,1.953155,-0.390631,1.953155
77.862,-2.14847,-0.1953155,0.1953155
77.863,-0.5859464,1.171893,-0.1953155
77.864,1.562524,0.5859464,0.390631
77.865,-0.390631,0.390631,0.390631
77.866,0.390631,-0.9765774,0.390631
77.867,0.5859464,0.5859464,0.9765774
77.868,0.9765774,0.9765774,0.390631
77.869,1.953155,0.5859464,2.539101
77.87,0.1953155,0.5859464,-0.390631
77.871,-0.390631,1.562524,0.390631
77.872,-2.343786,1.562524,-0.390631
77.873,0.7812619,-0.5859464,1.562524
77.874,0.7812619,0.7812619,-0.9765774
77.875,0.7812619,0.390631,0
77.876,-0.7812619,-0.7812619,1.171893
77.877,0.9765774,0.390631,0.5859464
77.878,-0.390631,1.367208,0.9765774
77.879,0.1953155,-0.1953155,0.390631
77.88,0.1953155,0.9765774,-0.9765774
77.881,0.1953155,-0.1953155,0.390631
77.882,0.390631,-0.1953155,0.390631
77.883,0.9765774,-0.1953155,0.7812619
77.884,0.390631,0.9765774,0.1953155
77.885,0,0.1953155,0.9765774
77.886,1.171893,0.9765774,-0.5859464
77.887,-0.9765774,0.9765774,0.7812619
77.888,0.7812619,-0.390631,-1.562524
77.889,-0.9765774,1.367208,0.9765774
77.89,0.7812619,-0.390631,0.9765774
77.891,0.9765774,-0.7812619,-2.14847
77.892,0.5859464,-0.1953155,0.5859464
77.893,-1.757839,0.390631,-0.7812619
77.894,-1.367208,0.5859464,1.562524
77.895,1.757839,1.367208,1.953155
77.896,0.9765774,0.7812619,-0.9765774
77.897,0.5859464,2.343786,0.7812619
77.898,0,0.5859464,0.5859464
77.899,1.562524,0.1953155,1.757839
77.9,-0.390631,-0.390631,0
77.901,1.562524,-0.7812619,0
77.902,1.171893,-0.390631,0
77.903,-1.562524,0.9765774,-0.7812619
77.904,-2.14847,-0.390631,-0.9765774
77.905,-0.390631,0.9765774,0
77.906,0.9765774,0.1953155,-0.390631
77.907,1.171893,-0.1953155,-0.9765774
77.908,0.7812619,0.7812619,0.390631
77.909,0,-0.390631,0.7812619
77.91,0.9765774,1.562524,-0.7812619
77.911,-0.390631,1.171893,0.7812619
77.912,0.7812619,0,-0.390631
77.913,0.390631,1.367208,0.1953155
77.914,0.1953155,-0.9765774,-0.5859464
77.915,-0.7812619,1.171893,0
77.916,0.9765774,1.367208,0.5859464
77.917,-0.1953155,-0.390631,-0.1953155
77.918,-0.1953155,0.1953155,1.562524
77.919,0.7812619,-0.390631,0.1953155
77.92,0.7812619,-0.7812619,0
77.921,0.9765774,0,1.757839
77.922,-0.9765774,-0.5859464,0.390631
77.923,1.171893,1.953155,0
77.924,0.9765774,-0.390631,0
77.925,0.9765774,-1.171893,0.390631
77.926,-2.343786,0.1953155,-0.390631
77.927,0.1953155,2.539101,0.390631
77.928,1.171893,-2.14847,0.9765774
77.929,-1.171893,0.390631,-1.367208
77.93,0.1953155,1.367208,1.757839
77.931,1.367208,1.562524,-0.390631
77.932,-0.1953155,0,0.1953155
77.933,0.9765774,0,0.9765774
77.934,1.171893,0.1953155,0.5859464
77.935,0.7812619,0.390631,0.9765774
77.936,0.9765774,-0.7812619,0.5859464
77.937,-0.1953155,-0.390631,2.343786
77.938,-0.390631,1.171893,-0.5859464
77.939,-0.5859464,-1.562524,0.7812619
77.94,0.5859464,-0.390631,-0.9765774
77.941,0.7812619,0,0.5859464
77.942,1.171893,1.171893,0.1953155
77.943,0.7812619,0.5859464,-0.1953155
77.944,0.9765774,0.7812619,0.5859464
77.945,0,0.5859464,0.5859464
77.946,-1.953155,0.9765774,0
77.947,-0.9765774,1.953155,0.5859464
77.948,2.14847,0.7812619,0.5859464
77.949,-0.1953155,0.7812619,0
77.95,2.539101,-0.9765774,0.1953155
77.951,0.390631,-1.562524,0.7812619
77.952,-0.9765774,0.9765774,-1.367208
77.953,-0.9765774,-0.7812619,-0.390631
77.954,0.7812619,1.171893,1.367208
77.955,0.390631,0,1.367208
77.956,0.1953155,-0.5859464,0.390631
77.957,1.367208,-0.5859464,0.7812619
77.958,0,0.7812619,0.7812619
77.959,0,0.1953155,-0.1953155
77.96,-0.1953155,-1.171893,2.539101
77.961,0.5859464,1.171893,0.9765774
77.962,0,0,0.5859464
77.963,0,0.7812619,-0.9765774
77.964,0.1953155,-1.367208,0
77.965,0,0.7812619,-0.9765774
77.966,1.367208,0.5859464,0.5859464
77.967,0,0.390631,1.367208
77.968,-0.390631,0.7812619,-1.171893
77.969,-0.1953155,-0.9765774,1.562524
77.97,1.171893,1.367208,0
77.971,0.7812619,1.562524,0.390631
77.972,-0.5859464,0.390631,-0.7812619
77.973,-0.5859464,-0.9765774,0.390631
77.974,-0.1953155,0.1953155,-0.1953155
77.975,1.562524,0.9765774,0.5859464
77.976,1.757839,-0.5859464,0.390631
77.977,0.1953155,0.7812619,1.367208
77.978,-1.171893,0.7812619,-0.1953155
77.979,-0.390631,-0.9765774,0.9765774
77.98,-0.1953155,0.7812619,0.1953155
77.981,-0.1953155,-0.390631,0.5859464
77.982,0,0.9765774,1.171893
77.983,-0.390631,0.5859464,-1.953155
77.984,1.367208,0,0.5859464
77.985,0.9765774,-0.9765774,0.9765774
77.986,-0.1953155,0.7812619,0.9765774
77.987,-0.1953155,-0.5859464,0.5859464
77.988,0.7812619,0.390631,0
77.989,1.367208,1.953155,-0.5859464
77.99,0.5859464,0.390631,-1.171893
77.991,-0.1953155,0.390631,1.171893
77.992,0.1953155,-0.390631,0.5859464
77.993,-0.5859464,1.562524,0.5859464
77.994,-0.390631,0.9765774,-0.7812619
77.995,-0.1953155,-1.171893,0.9765774
77.996,1.562524,0,0.7812619
77.997,1.367208,-0.9765774,0.390631
77.998,2.14847,0.390631,-0.390631
77.999,-0.390631,0.9765774,-0.5859464
78,1.562524,-0.390631,0.5859464
78.001,0,1.562524,0.390631
78.002,1.562524,-0.390631,0.1953155
78.003,-0.7812619,1.757839,0.390631
78.004,-1.171893,-0.1953155,0
78.005,-0.1953155,0,0
78.006,0.7812619,0.390631,0
78.007,-0.7812619,0.5859464,0.1953155
78.008,2.343786,0.7812619,1.562524
78.009,-0.1953155,-1.367208,0.1953155
78.01,0.390631,-0.7812619,0.5859464
78.011,0.390631,0.5859464,1.171893
78.012,1.757839,1.367208,0.5859464
78.013,0.390631,-0.1953155,-0.7812619
78.014,0.5859464,1.367208,-0.1953155
78.015,0.390631,0.5859464,0.1953155
78.016,-1.953155,0.5859464,0.9765774
78.017,0.390631,0.1953155,0.390631
78.018,0.5859464,1.171893,0
78.019,0.390631,-0.1953155,1.562524
78.02,0.7812619,0.5859464,0
78.021,1.367208,0.5859464,0.1953155
78.022,-0.1953155,1.367208,-0.1953155
78.023,0.9765774,-0.7812619,0.5859464
78.024,0.1953155,1.171893,-0.7812619
78.025,-0.7812619,-0.5859464,1.757839
78.026,-0.1953155,0.9765774,0
78.027,2.14847,-0.390631,-1.562524
78.028,-0.7812619,1.171893,0.390631
78.029,0.5859464,-0.5859464,-0.7812619
78.03,0.1953155,0.5859464,1.757839
78.031,0.390631,1.562524,0
78.032,0.9765774,-1.562524,0.1953155
78.033,-1.367208,0.1953155,0.5859464
78.034,1.171893,0.390631,0.1953155
78.035,1.171893,-0.5859464,2.14847
78.036,-2.14847,0.5859464,0.1953155
78.037,0.390631,1.953155,-0.1953155
78.038,-0.390631,0.390631,-0.7812619
78.039,1.171893,0.1953155,0.5859464
78.04,0.5859464,0,0.7812619
78.041,0.5859464,-0.1953155,-0.390631
78.042,0.1953155,0.7812619,0.390631
78.043,1.171893,0.7812619,0.5859464
78.044,-0.390631,-0.5859464,0.1953155
78.045,0.1953155,-0.9765774,0.7812619
78.046,0.5859464,1.171893,-1.562524
78.047,0,0.5859464,0.390631
78.048,-1.367208,0.5859464,0.7812619
78.049,-0.1953155,1.171893,0.5859464
78.05,1.757839,0.7812619,1.171893
78.051,0.9765774,-0.1953155,-0.1953155
78.052,1.953155,0.7812619,-0.5859464
78.053,-0.390631,-0.9765774,0
78.054,2.14847,0.390631,1.757839
78.055,-0.5859464,-0.5859464,-0.9765774
78.056,0.5859464,1.562524,-0.5859464
78.057,-0.1953155,-0.9765774,0.5859464
78.058,-1.367208,1.171893,-1.171893
78.059,-0.1953155,0.5859464,-0.7812619
78.06,0.1953155,0.9765774,-0.1953155
78.061,-0.390631,-0.390631,-0.390631
78.062,0.390631,1.953155,0.7812619
78.063,1.171893,0.5859464,-0.9765774
78.064,0.1953155,0.7812619,0.390631
78.065,-0.1953155,-0.7812619,1.171893
78.066,0.390631,0.390631,0.1953155
78.067,0.9765774,0.7812619,0.390631
78.068,1.171893,0.9765774,0.1953155
78.069,1.171893,0.1953155,0.7812619
78.07,0.1953155,-1.562524,-0.9765774
78.071,1.367208,0.1953155,0.9765774
78.072,0.1953155,-0.7812619,-0.390631
78.073,-0.1953155,0.1953155,1.562524
78.074,0,0.390631,1.562524
78.075,2.343786,0.7812619,-0.7812619
78.076,0.390631,0.5859464,-0.9765774
78.077,-0.7812619,-0.390631,1.562524
78.078,0.390631,0.7812619,1.562524
78.079,0.390631,-1.171893,-1.171893
78.08,1.171893,0.1953155,1.367208
78.081,-0.7812619,-0.1953155,1.953155
78.082,1.367208,0.9765774,1.757839
78.083,-1.367208,0.1953155,0.9765774
78.084,1.171893,1.562524,-0.9765774
78.085,-0.390631,0.5859464,0.5859464
78.086,0.1953155,1.367208,1.562524
78.087,0.390631,-1.171893,0
78.088,0.7812619,-0.7812619,-1.757839
78.089,0.9765774,-0.1953155,0
78.09,0.390631,0.9765774,0.7812619
78.091,0.1953155,-0.390631,0
78.092,-0.390631,0.390631,0.5859464
78.093,0.7812619,0,-0.1953155
78.094,-0.9765774,-0.390631,0.9765774
78.095,0.390631,0.5859464,1.562524
78.096,1.562524,0.5859464,-0.1953155
78.097,0.1953155,-0.5859464,0.7812619
78.098,0.1953155,1.171893,-0.5859464
78.099,-0.390631,0.9765774,0.9765774
78.1,1.367208,-0.7812619,0.5859464
78.101,-0.7812619,-0.1953155,-0.5859464
78.102,-1.171893,0.9765774,1.171893
78.103,0,-0.390631,-0.7812619
78.104,1.171893,0.7812619,-0.5859464
78.105,0.7812619,0.1953155,0.5859464
78.106,-0.390631,0.5859464,2.343786
78.107,1.367208,0.390631,-1.367208
78.108,0.1953155,-0.1953155,1.953155
78.109,1.367208,1.171893,-1.562524
78.11,0,0.5859464,0.1953155
78.111,-0.7812619,0.7812619,-0.5859464
78.112,0.1953155,0,0.390631
78.113,0.5859464,0.5859464,-1.171893
78.114,1.171893,0.1953155,0.5859464
78.115,0,-1.367208,0.9765774
78.116,0.390631,-0.7812619,0.9765774
78.117,0.5859464,1.171893,0.390631
78.118,-0.9765774,1.562524,0.5859464
78.119,0.9765774,0,0.5859464
78.12,0.7812619,0.9765774,0.390631
78.121,1.171893,1.562524,-0.1953155
78.122,0,-0.1953155,-0.1953155
78.123,0,-0.390631,1.562524
78.124,0.1953155,-0.1953155,0.1953155
78.125,-1.757839,1.171893,1.171893
78.126,1.367208,1.757839,1.562524
78.127,-0.1953155,0.9765774,-1.953155
78.128,0.9765774,0.7812619,1.171893
78.129,1.171893,-1.171893,0.9765774
78.13,-0.1953155,-0.7812619,-0.1953155
78.131,1.367208,-0.390631,1.757839
78.132,-0.390631,1.953155,-0.7812619
78.133,0.1953155,-1.562524,-1.562524
78.134,1.171893,1.367208,0.7812619
78.135,-1.171893,-0.7812619,1.562524
78.136,0.1953155,1.367208,-0.390631
78.137,0.9765774,-0.390631,-0.1953155
78.138,0.7812619,1.757839,0.9765774
78.139,1.171893,0.1953155,-0.7812619
78.14,0.390631,-0.390631,0.1953155
78.141,0.1953155,-1.367208,1.171893
78.142,0.1953155,-0.1953155,-1.367208
