Time [s],X [°/s],Y [°/s],Z [°/s]
19.3395,149.9046,346.9291,-206.302
19.34075,148.3177,340.5814,-203.4943
19.342,145.388,338.3841,-201.5412
19.34325,143.5569,337.6516,-198.4893
19.3445,139.1623,335.4543,-193.9727
19.34575,134.1573,333.5012,-191.2871
19.347,131.838,330.3273,-187.6249
19.348,128.0537,327.2755,-182.9862
19.34925,122.6825,326.7872,-178.4695
19.3505,118.41,328.3741,-174.5632
19.35175,113.7713,325.6886,-169.6803
19.353,109.3767,324.712,-166.3844
19.35425,105.7145,322.0264,-161.3794
19.3555,102.1744,319.8291,-156.6186
19.35675,99.1226,314.0917,-151.7357
19.358,94.85008,305.1805,-148.0735
19.359,91.30999,305.3025,-143.1907
19.36025,87.89197,304.8142,-139.2843
19.3615,84.84016,296.1471,-135.7443
19.36275,80.32349,292.1187,-130.7393
19.364,77.27169,287.1138,-126.833
19.365,72.63294,284.3061,-122.6825
19.36625,70.80186,281.4984,-117.7997
19.3675,66.77348,276.8597,-114.0154
19.36875,64.08789,268.1926,-110.8415
19.37,59.93744,266.1173,-106.2028
19.37125,56.76356,263.0656,-100.7095
19.3725,53.71176,256.9619,-95.70458
19.37375,50.04959,251.4687,-91.55413
19.375,46.26535,243.1678,-87.7699
19.376,41.62661,245.7313,-83.3753
19.37725,38.81895,242.8016,-79.10277
19.3785,33.81399,237.5525,-74.83025
19.37975,30.76219,234.0124,-71.29015
19.381,27.83246,232.0592,-67.13969
19.38225,25.75723,227.4205,-62.37888
19.3835,22.21714,221.4389,-56.76356
19.38475,17.70047,220.3403,-51.7586
19.386,17.57839,212.2835,-49.19509
19.387,13.67208,202.2736,-44.67842
19.38825,9.277485,206.1799,-39.42931
19.3895,7.568475,202.0294,-36.62165
19.39075,4.516671,195.5596,-33.08156
19.392,1.464866,192.3857,-29.41939
19.393,0.7324331,188.6015,-26.97795
19.39425,-1.953155,182.0096,-24.29236
19.3955,-4.760815,177.1267,-22.70543
19.39675,-6.958114,176.1501,-19.77569
19.398,-8.545053,173.5866,-17.45632
19.39925,-11.47478,166.8727,-14.28244
19.4005,-13.42794,157.7173,-10.86442
19.40175,-15.99146,154.1772,-9.643702
19.403,-18.79911,154.5434,-8.300908
19.404,-21.11849,150.8812,-5.981536
19.40525,-23.07164,145.7542,-4.272526
19.4065,-26.24552,138.9181,-4.394598
19.40775,-29.41939,136.5988,-4.028382
19.409,-30.76219,131.7159,-3.540093
19.41025,-35.03471,128.6641,-2.929732
19.4115,-37.47616,132.6925,-2.685588
19.41275,-39.18517,136.2325,-1.953155
19.414,-40.65004,130.4951,-0.6103609
19.415,-43.4577,128.1758,0.4882887
19.41625,-46.02121,122.3163,1.342794
19.4175,-48.82887,126.3447,1.586938
19.41875,-49.92752,129.0303,1.464866
19.42,-50.78202,123.6591,1.09865
19.421,-52.12482,119.6307,1.586938
19.42225,-55.66491,123.0488,0.9765774
19.4235,-56.76356,128.2979,0.6103609
19.42475,-58.10635,129.2744,0.6103609
19.426,-59.57122,129.3965,-0.1220722
19.42725,-61.40231,125.124,-1.09865
19.4285,-63.11131,129.8848,-0.4882887
19.42975,-64.08789,131.1055,-1.220722
19.431,-63.23339,126.833,-0.8545052
19.432,-65.79691,131.4717,-0.6103609
19.43325,-65.67483,129.7627,-0.8545052
19.4345,-68.11627,133.1807,-0.4882887
19.43575,-68.60456,136.7208,0.7324331
19.437,-69.70321,137.2091,0.4882887
19.438,-70.43565,138.7961,2.197299
19.43925,-71.53429,135.7443,3.418021
19.4405,-72.99916,140.1389,5.004959
19.44175,-72.87709,131.5938,6.225681
19.443,-76.17303,139.0402,7.202258
19.44425,-75.44061,147.097,9.521629
19.4455,-75.68475,146.6087,11.59686
19.44675,-76.05096,147.5853,12.81758
19.448,-77.39376,146.1204,14.0383
19.449,-79.22484,145.1438,15.13695
19.45025,-81.05592,142.8244,16.2356
19.4515,-81.54421,145.6321,17.09011
19.45275,-83.86359,145.7542,18.67704
19.454,-84.71809,147.5853,21.36263
19.455,-84.47395,142.2141,21.4847
19.45625,-87.15953,144.0452,21.4847
19.4575,-87.89197,149.5384,22.70543
19.45875,-87.15953,144.1672,23.31579
19.46,-89.35683,139.2843,23.80407
19.46125,-90.57755,144.2893,24.78065
19.4625,-90.69962,147.9515,26.12345
19.46375,-92.53071,145.1438,25.51308
19.465,-93.62936,142.5803,25.75723
19.466,-95.09422,142.4582,26.48966
19.46725,-94.48386,144.2893,25.75723
19.4685,-96.68116,146.2425,25.75723
19.46975,-96.55909,144.8997,25.75723
19.471,-96.19287,146.7308,26.24552
19.47225,-95.46044,144.4114,25.39101
19.4735,-95.33837,144.1672,26.36759
19.47475,-95.46044,145.51,27.34417
19.476,-94.11765,142.5803,28.0766
19.477,-93.75143,141.8479,27.95453
19.47825,-93.019,138.0636,27.46624
19.4795,-94.60593,139.4064,26.48966
19.48075,-95.33837,142.092,23.55993
19.482,-95.70458,144.0452,21.11849
19.483,-97.90189,143.9231,18.4329
19.48425,-99.85504,142.4582,15.86938
19.4855,-100.8316,141.4816,13.18379
19.48675,-102.7848,140.6272,12.20722
19.488,-104.9821,138.674,9.521629
19.48925,-105.2262,130.8614,6.225681
19.4905,-107.1794,130.0069,4.394598
19.49175,-108.278,133.4249,2.929732
19.493,-106.9352,133.4249,0.7324331
19.494,-107.6677,130.7393,-0.7324331
19.49525,-107.5456,129.5186,-1.953155
19.4965,-108.278,131.3497,-4.516671
19.49775,-107.6677,130.1289,-6.958114
19.499,-106.9352,128.2979,-7.080186
19.50025,-107.3014,131.3497,-9.155413
19.5015,-106.3249,128.7861,-11.35271
19.50275,-105.5924,124.8798,-11.59686
19.504,-106.569,127.0771,-13.06172
19.505,-106.2028,132.2042,-15.99146
19.50625,-104.9821,129.8848,-18.06668
19.5075,-104.3717,128.9082,-18.79911
19.50875,-105.9586,129.2744,-20.75227
19.51,-107.0573,126.2226,-22.09506
19.511,-106.8132,128.4199,-23.07164
19.51225,-106.6911,127.9316,-26.12345
19.5135,-107.6677,123.6591,-27.83246
19.51475,-107.6677,120.119,-28.32075
19.516,-107.9118,122.3163,-29.66354
19.51725,-108.6442,123.9033,-31.25048
19.5185,-108.278,120.8515,-32.22705
19.51975,-109.3767,121.706,-34.30228
19.521,-108.7663,122.3163,-36.25544
19.522,-110.2312,123.415,-37.35408
19.52325,-110.2312,122.3163,-39.67346
19.5245,-110.8415,119.8749,-40.52796
19.52575,-111.4519,122.5605,-42.23697
19.527,-111.4519,122.4384,-43.82391
19.528,-109.987,119.2645,-46.02121
19.52925,-110.8415,118.6542,-47.85229
19.5305,-111.4519,121.0956,-49.80545
19.53175,-110.9636,121.2177,-52.36896
19.533,-111.4519,119.9969,-53.22347
19.53425,-113.4051,120.3632,-54.07797
19.5355,-113.6492,120.119,-54.56626
19.53675,-112.5505,120.2411,-56.1532
19.538,-112.3064,117.5555,-57.49599
19.539,-111.9402,116.0906,-59.44915
19.54025,-111.696,114.2596,-60.42573
19.5415,-112.3064,115.2361,-62.25681
19.54275,-112.7947,114.992,-63.47753
19.544,-112.0623,115.1141,-65.18654
19.545,-111.3298,111.4519,-65.91898
19.54625,-112.7947,109.6208,-67.50591
19.5475,-110.5974,108.7663,-68.36042
19.54875,-110.4753,106.6911,-68.97078
19.55,-110.1091,108.6442,-70.31358
19.55125,-109.3767,107.0573,-70.92393
19.5525,-110.2312,104.7379,-71.77844
19.55375,-109.987,105.9586,-72.14465
19.555,-109.4987,103.8834,-72.75502
19.556,-108.5222,99.24467,-73.85367
19.55725,-109.6208,100.2213,-73.97574
19.5585,-109.4987,104.4938,-73.85367
19.55975,-108.6442,97.77982,-74.5861
19.561,-109.2546,98.02396,-74.95232
19.56225,-108.0339,93.75143,-75.56268
19.5635,-109.3767,97.04738,-75.68475
19.56475,-108.1559,95.58251,-75.44061
19.566,-108.6442,88.86855,-76.05096
19.567,-109.1325,92.40864,-76.7834
19.56825,-108.6442,88.74647,-76.17303
19.5695,-108.5222,84.96223,-74.95232
19.57075,-109.1325,90.57755,-76.53925
19.572,-107.6677,89.84512,-78.37034
19.573,-107.5456,90.08926,-76.29511
19.57425,-106.9352,87.15953,-76.05096
19.5755,-108.1559,89.11269,-75.68475
19.57675,-107.5456,88.99062,-76.29511
19.578,-108.4001,86.4271,-76.29511
19.57925,-108.4001,82.52079,-76.17303
19.5805,-108.4001,81.54421,-75.92889
19.58175,-108.0339,83.13115,-75.56268
19.583,-107.7897,81.17799,-74.83025
19.584,-108.8884,79.95728,-74.21988
19.58525,-108.1559,77.88205,-74.21988
19.5865,-109.1325,77.75998,-73.36538
19.58775,-108.7663,78.49241,-72.87709
19.589,-107.9118,75.56268,-71.77844
19.59025,-109.865,74.34196,-71.04601
19.5915,-109.3767,76.53925,-70.1915
19.59275,-109.865,74.21988,-69.70321
19.594,-109.987,73.36538,-68.84871
19.595,-109.3767,70.55772,-67.9942
19.59625,-109.7429,71.65636,-67.9942
19.5975,-108.4001,67.13969,-67.62798
19.59875,-110.3532,66.65141,-67.01762
19.6,-109.4987,68.97078,-66.40726
19.601,-109.1325,67.9942,-66.40726
19.60225,-110.4753,66.04105,-65.67483
19.6035,-110.3532,65.79691,-63.96582
19.60475,-109.865,64.08789,-63.84375
19.606,-110.1091,63.47753,-64.08789
19.60725,-111.574,61.52438,-63.96582
19.6085,-112.4285,64.33204,-62.37888
19.60975,-112.0623,63.96582,-61.15816
19.611,-113.283,61.64645,-61.03609
19.612,-114.1375,61.15816,-59.81536
19.61325,-113.8933,61.64645,-59.20501
19.6145,-115.3582,59.08293,-59.57122
19.61575,-115.6023,58.59464,-58.83879
19.617,-115.8465,56.76356,-58.59464
19.618,-116.5789,57.98428,-57.37392
19.61925,-117.1893,60.91402,-57.49599
19.6205,-116.8231,58.96086,-56.88564
19.62175,-115.8465,52.12482,-56.1532
19.623,-117.1893,53.83383,-56.51942
19.62425,-116.3348,57.98428,-55.78698
19.6255,-115.2361,57.25185,-55.05455
19.62675,-116.4569,57.61806,-55.17662
19.628,-116.5789,56.03113,-55.66491
19.629,-115.7244,52.97932,-54.81041
19.63025,-114.7478,50.78202,-53.71176
19.6315,-114.6258,44.80049,-53.83383
19.63275,-116.2127,50.41581,-54.20005
19.634,-115.6023,54.81041,-54.56626
19.63525,-115.1141,51.88068,-52.97932
19.6365,-115.1141,48.7068,-51.88068
19.63775,-115.4803,49.43923,-51.02617
19.639,-114.1375,49.19509,-49.80545
19.64,-114.6258,44.3122,-48.46265
19.64125,-115.2361,46.14328,-47.73022
19.6425,-115.3582,48.58472,-46.87572
19.64375,-115.9686,46.38743,-46.5095
19.645,-115.7244,46.14328,-45.04463
19.646,-115.4803,41.50454,-44.06805
19.64725,-119.1424,46.63157,-43.21355
19.6485,-118.5321,48.46265,-41.2604
19.64975,-117.0672,45.77707,-40.89418
19.651,-118.5321,45.28878,-39.79553
19.65225,-120.3632,46.99779,-38.94102
19.6535,-120.4852,43.57977,-38.81895
19.65475,-120.119,39.67346,-37.96445
19.656,-122.0722,41.99283,-37.23201
19.657,-123.1708,47.48608,-36.13337
19.65825,-122.8046,46.26535,-35.27886
